01-01-2023 11:00,01-01-2023 12:00,206.33,131,1,23.15,19.35
01-01-2023 12:00,01-01-2023 13:00,205.5,127.25,0.97,29.43,19.0
01-01-2023 13:00,01-01-2023 14:00,205.5,122.75,0.95,34.8,16.43
01-01-2023 14:00,01-01-2023 15:00,191.0,117.75,0.82,38.1,12.62
01-01-2023 15:00,01-01-2023 16:00,163.0,97.75,0.8,37.23,11.25
01-01-2023 16:00,01-01-2023 17:00,161.5,96.0,0.75,32.15,10.38
01-01-2023 17:00,01-01-2023 18:00,150.75,84.0,0.9,25.85,14.2
01-01-2023 18:00,01-01-2023 19:00,190.5,112.25,1.03,6.4,26.7
01-01-2023 19:00,01-01-2023 20:00,208.25,124.25,1.48,0.75,28.83
01-01-2023 20:00,01-01-2023 21:00,251.5,173.0,1.93,0.92,25.23
01-01-2023 21:00,01-01-2023 22:00,373.5,267.25,2.55,1.02,23.92
01-01-2023 22:00,01-01-2023 23:00,452.25,319.75,2.5,0.68,22.75
01-01-2023 23:00,02-01-2023 00:00,401.5,270.0,1.83,0.42,17.57
02-01-2023 00:00,02-01-2023 01:00,377.0,260.75,1.83,0.95,16.88
02-01-2023 01:00,02-01-2023 02:00,446.5,306.25,1.63,18.8,16.8
02-01-2023 02:00,02-01-2023 03:00,532.5,331.0,1.7,17.52,22.3
02-01-2023 03:00,02-01-2023 04:00,504.5,310.0,1.6,11.25,22.33
02-01-2023 04:00,02-01-2023 05:00,440.75,285.25,1.32,7.25,21.33
02-01-2023 05:00,02-01-2023 06:00,337.0,228.75,1.2,6.82,18.27
02-01-2023 06:00,02-01-2023 07:00,281.5,196.67,1.1,7.2,17.25
02-01-2023 07:00,02-01-2023 08:00,251.5,181.5,1.12,7.15,17.2
02-01-2023 08:00,02-01-2023 09:00,227.25,161.67,1.12,7.12,19.43
02-01-2023 09:00,02-01-2023 10:00,236.0,172.0,1.25,7.85,15.82
02-01-2023 10:00,02-01-2023 11:00,293.0,217.25,1.3,10.68,16.05
02-01-2023 11:00,02-01-2023 12:00,357.0,268.5,1.32,15.3,19.1
02-01-2023 12:00,02-01-2023 13:00,420.5,315.75,1.3,25.97,18.42
02-01-2023 13:00,02-01-2023 14:00,427.5,317.25,1.25,28.15,16.85
02-01-2023 14:00,02-01-2023 15:00,386.75,283.25,1.23,26.8,16.38
02-01-2023 15:00,02-01-2023 16:00,378.0,270.25,1.2,27.18,16.35
02-01-2023 16:00,02-01-2023 17:00,362.0,260.0,1.1,18.65,14.45
02-01-2023 17:00,02-01-2023 18:00,309.0,218.75,1.12,12.95,16.52
02-01-2023 18:00,02-01-2023 19:00,326.5,226.0,1.23,8.78,18.68
02-01-2023 19:00,02-01-2023 20:00,345.5,245.75,1.5,5.42,19.4
02-01-2023 20:00,02-01-2023 21:00,368.75,265.0,1.7,1.02,23.98
02-01-2023 21:00,02-01-2023 22:00,425.5,288.0,2.12,0.6,22.88
02-01-2023 22:00,02-01-2023 23:00,460.75,310.5,2.2,0.82,22.48
02-01-2023 23:00,03-01-2023 00:00,474.25,303.0,2.08,0.72,19.8
03-01-2023 00:00,03-01-2023 01:00,445.0,284.25,1.6,1.02,21.85
03-01-2023 01:00,03-01-2023 02:00,410.25,252.75,1.12,3.3,20.2
03-01-2023 02:00,03-01-2023 03:00,386.0,250.25,0.9,5.67,16.9
03-01-2023 03:00,03-01-2023 04:00,374.75,262.25,0.9,6.4,15.25
03-01-2023 04:00,03-01-2023 05:00,338.0,253.5,0.88,10.05,12.4
