01-01-2023 11:00,01-01-2023 12:00,221.17,113.85,None,17.91,23.84
01-01-2023 12:00,01-01-2023 13:00,216.28,73.22,,5.27,23.29
01-01-2023 13:00,01-01-2023 14:00,205.2,87.57,,4.19,21.66
01-01-2023 14:00,01-01-2023 15:00,206.75,83.22,,3.75,21.26
01-01-2023 15:00,01-01-2023 16:00,221.27,73.75,,15.74,20.2
01-01-2023 16:00,01-01-2023 17:00,253.52,103.25,,8.98,20.9
01-01-2023 17:00,01-01-2023 18:00,228.45,96.07,,10.61,28.89
01-01-2023 18:00,01-01-2023 19:00,249.8,93.55,,17.83,38.99
01-01-2023 19:00,01-01-2023 20:00,612.98,218.55,,5.24,41.13
01-01-2023 20:00,01-01-2023 21:00,610.42,259.4,,13.97,40.65
01-01-2023 21:00,01-01-2023 22:00,619.95,270.23,0.62,13.88,38.36
01-01-2023 22:00,01-01-2023 23:00,787.08,286.5,0.62,13.7,34.82
01-01-2023 23:00,02-01-2023 00:00,599.2,344.6,0.62,13.95,31.8
02-01-2023 00:00,02-01-2023 01:00,652.98,320.25,0.62,7.41,31.97
02-01-2023 01:00,02-01-2023 02:00,394.1,243.28,0.62,13.28,26.9
02-01-2023 02:00,02-01-2023 03:00,430.1,219.4,0.62,13.78,23.78
02-01-2023 03:00,02-01-2023 04:00,391.22,217.8,0.62,15.84,23.99
02-01-2023 04:00,02-01-2023 05:00,400.82,229.88,0.62,19.05,30.07
02-01-2023 05:00,02-01-2023 06:00,368.02,203.75,0.62,19.47,30.39
02-01-2023 06:00,02-01-2023 07:00,300.08,197.63,0.62,13.91,26.79
02-01-2023 07:00,02-01-2023 08:00,218.12,176.97,0.62,9.62,29.37
02-01-2023 08:00,02-01-2023 09:00,219.15,151.73,0.62,12.69,29.42
02-01-2023 09:00,02-01-2023 10:00,273.48,189.52,0.62,16.03,31.18
02-01-2023 10:00,02-01-2023 11:00,331.7,181.75,0.58,16.77,34.2
02-01-2023 11:00,02-01-2023 12:00,331.27,222.93,0.52,17.29,32.73
02-01-2023 12:00,02-01-2023 13:00,431.65,265.88,0.56,10.92,34.02
02-01-2023 13:00,02-01-2023 14:00,377.32,188.35,0.57,17.77,31.12
02-01-2023 14:00,02-01-2023 15:00,425.3,277.82,0.56,18.96,31.43
02-01-2023 15:00,02-01-2023 16:00,427.4,390.22,0.54,6.2,30.07
02-01-2023 16:00,02-01-2023 17:00,456.23,218.05,0.54,9.18,36.1
02-01-2023 17:00,02-01-2023 18:00,423.3,305.2,0.54,9.81,32.96
02-01-2023 18:00,02-01-2023 19:00,426.5,309.5,0.54,17.09,33.79
02-01-2023 19:00,02-01-2023 20:00,390.92,233.45,0.54,8.32,31.97
02-01-2023 20:00,02-01-2023 21:00,401.15,247.77,0.53,11.89,31.96
02-01-2023 21:00,02-01-2023 22:00,311.8,207.87,0.53,13.78,30.43
02-01-2023 22:00,02-01-2023 23:00,308.4,229.63,0.53,16.21,28.89
02-01-2023 23:00,03-01-2023 00:00,291.55,269.6,0.52,10.32,27.85
03-01-2023 00:00,03-01-2023 01:00,,,0.54,3.75,26.85
03-01-2023 01:00,03-01-2023 02:00,307.3,174.47,0.54,13.04,26.32
03-01-2023 02:00,03-01-2023 03:00,309.52,160.1,0.59,20.02,26.71
03-01-2023 03:00,03-01-2023 04:00,326.2,183.95,0.6,7.29,24.48
03-01-2023 04:00,03-01-2023 05:00,358.25,201.53,0.56,8.68,23.24
03-01-2023 05:00,03-01-2023 06:00,341.83,204.38,0.57,0.59,22.73
03-01-2023 06:00,03-01-2023 07:00,347.53,201.68,0.56,0.36,22.13
03-01-2023 07:00,03-01-2023 08:00,320.4,186.6,0.55,0.28,24.57
03-01-2023 08:00,03-01-2023 09:00,325.7,199.82,0.57,13.68,24.74
03-01-2023 09:00,03-01-2023 10:00,321.65,179.4,0.57,15.22,25.59
03-01-2023 10:00,03-01-2023 11:00,335.05,192.43,0.56,12.41,27.47
03-01-2023 11:00,03-01-2023 12:00,354.05,209.72,0.55,17.35,30.69
03-01-2023 12:00,03-01-2023 13:00,376.2,271.78,0.57,21.04,32.62
03-01-2023 13:00,03-01-2023 14:00,414.75,267.7,0.57,19.38,28.91
03-01-2023 14:00,03-01-2023 15:00,469.55,243.5,0.57,20.69,29.21
03-01-2023 15:00,03-01-2023 16:00,452.9,241.73,0.56,22.25,26.97
03-01-2023 16:00,03-01-2023 17:00,488.25,280.1,0.56,19.55,28.25
03-01-2023 17:00,03-01-2023 18:00,433.17,243.73,0.55,19.1,28.62
03-01-2023 18:00,03-01-2023 19:00,430.17,280.97,0.56,23.35,28.73
03-01-2023 19:00,03-01-2023 20:00,421.57,254.8,0.56,22.34,32.39
03-01-2023 20:00,03-01-2023 21:00,484.62,325.62,0.56,11.48,31.19
03-01-2023 21:00,03-01-2023 22:00,457.6,280.5,0.56,5.71,30.06
03-01-2023 22:00,03-01-2023 23:00,456.98,279.6,0.57,6.95,28.25
03-01-2023 23:00,04-01-2023 00:00,406.6,256.5,0.58,6.35,28.58
04-01-2023 00:00,04-01-2023 01:00,399.03,221.33,0.56,16.03,24.23
04-01-2023 01:00,04-01-2023 02:00,366.52,211.6,0.55,12.53,21.97
04-01-2023 02:00,04-01-2023 03:00,375.37,211.78,0.57,5.04,21.55
04-01-2023 03:00,04-01-2023 04:00,359.88,196.6,0.58,9.25,19.32
04-01-2023 04:00,04-01-2023 05:00,313.27,150.7,0.56,10.15,20.57
04-01-2023 05:00,04-01-2023 06:00,261.53,136.85,0.56,17.28,20.16
04-01-2023 06:00,04-01-2023 07:00,232.43,141.68,0.58,25.41,21.02
04-01-2023 07:00,04-01-2023 08:00,202.6,104.23,0.58,50.99,21.57
04-01-2023 08:00,04-01-2023 09:00,205.9,106.0,0.57,19.17,22.97
04-01-2023 09:00,04-01-2023 10:00,200.65,107.5,0.55,25.07,24.5
04-01-2023 10:00,04-01-2023 11:00,288.23,166.28,0.55,65.21,26.06
04-01-2023 11:00,04-01-2023 12:00,263.33,181.32,0.55,4.07,24.68
04-01-2023 12:00,04-01-2023 13:00,273.35,126.58,0.56,31.34,36.53
04-01-2023 13:00,04-01-2023 14:00,,,0.54,39.34,37.88
04-01-2023 14:00,04-01-2023 15:00,,,,38.47,36.35
04-01-2023 15:00,04-01-2023 16:00,618.9,152.1,0.48,,
04-01-2023 16:00,04-01-2023 17:00,338.98,246.1,0.52,21.27,72.64
04-01-2023 17:00,04-01-2023 18:00,235.57,128.8,0.41,19.27,75.02
04-01-2023 18:00,04-01-2023 19:00,319.95,160.62,0.7,14.49,75.66
04-01-2023 19:00,04-01-2023 20:00,408.35,195.33,0.61,13.66,74.72
04-01-2023 20:00,04-01-2023 21:00,376.67,206.1,0.84,15.23,84.09
04-01-2023 21:00,04-01-2023 22:00,311.97,228.02,0.75,28.01,69.93
04-01-2023 22:00,04-01-2023 23:00,399.57,315.38,0.56,9.24,50.52
04-01-2023 23:00,05-01-2023 00:00,366.03,283.67,0.56,7.21,54.76
05-01-2023 00:00,05-01-2023 01:00,,,0.67,2.7,38.21
05-01-2023 01:00,05-01-2023 02:00,294.35,253.3,0.63,6.23,41.63
05-01-2023 02:00,05-01-2023 03:00,292.0,131.18,0.86,32.94,15.62
05-01-2023 03:00,05-01-2023 04:00,398.1,152.38,0.89,21.7,39.38
05-01-2023 04:00,05-01-2023 05:00,230.68,136.83,0.87,11.38,43.95
05-01-2023 05:00,05-01-2023 06:00,174.75,89.75,0.88,16.66,53.7
05-01-2023 06:00,05-01-2023 07:00,238.82,95.53,0.85,17.59,55.99
05-01-2023 07:00,05-01-2023 08:00,239.3,135.93,0.78,14.64,53.12
05-01-2023 08:00,05-01-2023 09:00,270.72,135.33,0.58,30.25,46.98
05-01-2023 09:00,05-01-2023 10:00,231.2,98.43,0.47,67.6,57.77
05-01-2023 10:00,05-01-2023 11:00,202.07,136.85,0.73,59.04,68.0
05-01-2023 11:00,05-01-2023 12:00,206.08,163.62,0.68,45.36,67.79
05-01-2023 12:00,05-01-2023 13:00,282.8,212.7,0.72,18.27,93.24
05-01-2023 13:00,05-01-2023 14:00,376.23,148.03,0.62,19.22,94.9
05-01-2023 14:00,05-01-2023 15:00,370.32,170.68,0.66,19.6,83.02
05-01-2023 15:00,05-01-2023 16:00,405.5,263.8,0.61,49.7,88.18
05-01-2023 16:00,05-01-2023 17:00,412.38,223.5,0.77,38.0,96.63
05-01-2023 17:00,05-01-2023 18:00,399.75,216.97,0.7,25.48,92.91
05-01-2023 18:00,05-01-2023 19:00,381.77,253.4,0.71,19.1,64.81
05-01-2023 19:00,05-01-2023 20:00,585.02,270.38,0.65,26.07,39.03
05-01-2023 20:00,05-01-2023 21:00,548.5,258.38,0.64,29.29,31.91
05-01-2023 21:00,05-01-2023 22:00,640.45,323.78,0.6,27.17,32.85
05-01-2023 22:00,05-01-2023 23:00,561.5,314.85,0.76,16.75,38.81
05-01-2023 23:00,06-01-2023 00:00,539.2,233.73,0.59,17.24,68.58
06-01-2023 00:00,06-01-2023 01:00,566.22,334.78,1.09,19.8,62.78
06-01-2023 01:00,06-01-2023 02:00,555.55,226.42,1.0,19.16,60.93
06-01-2023 02:00,06-01-2023 03:00,397.05,232.77,0.71,14.06,63.18
06-01-2023 03:00,06-01-2023 04:00,380.65,215.92,0.71,16.34,58.0
06-01-2023 04:00,06-01-2023 05:00,380.9,199.92,0.8,12.53,59.57
06-01-2023 05:00,06-01-2023 06:00,371.02,187.25,0.85,13.07,59.04
06-01-2023 06:00,06-01-2023 07:00,347.38,183.4,0.81,26.1,59.94
06-01-2023 07:00,06-01-2023 08:00,369.35,208.23,0.75,23.48,67.83
06-01-2023 08:00,06-01-2023 09:00,356.73,227.35,0.77,12.17,58.73
06-01-2023 09:00,06-01-2023 10:00,380.72,204.18,0.72,18.4,61.38
06-01-2023 10:00,06-01-2023 11:00,405.25,263.88,0.88,37.32,75.33
06-01-2023 11:00,06-01-2023 12:00,466.23,267.77,0.79,22.12,108.85
06-01-2023 12:00,06-01-2023 13:00,476.08,281.32,0.63,18.2,103.1
06-01-2023 13:00,06-01-2023 14:00,561.75,242.7,0.48,22.51,93.48
06-01-2023 14:00,06-01-2023 15:00,556.73,254.32,0.46,23.76,92.75
06-01-2023 15:00,06-01-2023 16:00,601.67,302.65,0.36,23.42,103.8
06-01-2023 16:00,06-01-2023 17:00,579.08,313.15,0.65,19.36,91.06
06-01-2023 17:00,06-01-2023 18:00,485.77,265.17,0.67,14.21,87.13
06-01-2023 18:00,06-01-2023 19:00,429.18,213.38,0.78,33.13,74.09
06-01-2023 19:00,06-01-2023 20:00,453.12,250.17,0.78,28.87,63.02
06-01-2023 20:00,06-01-2023 21:00,431.35,203.15,0.97,16.88,51.91
06-01-2023 21:00,06-01-2023 22:00,497.0,326.4,0.82,33.37,50.2
06-01-2023 22:00,06-01-2023 23:00,485.45,389.45,0.82,18.05,52.3
06-01-2023 23:00,07-01-2023 00:00,528.73,470.9,0.62,5.53,63.71
07-01-2023 00:00,07-01-2023 01:00,,,0.46,4.57,52.79
07-01-2023 01:00,07-01-2023 02:00,,,0.4,6.12,60.71
07-01-2023 02:00,07-01-2023 03:00,,,0.46,4.09,52.25
07-01-2023 03:00,07-01-2023 04:00,,,0.54,6.14,81.77
07-01-2023 04:00,07-01-2023 05:00,582.15,532.35,0.53,3.01,69.85
07-01-2023 05:00,07-01-2023 06:00,526.25,472.27,0.39,5.72,80.15
07-01-2023 06:00,07-01-2023 07:00,,,0.46,12.46,67.52
07-01-2023 07:00,07-01-2023 08:00,291.8,290.9,0.65,11.0,61.85
07-01-2023 08:00,07-01-2023 09:00,215.0,145.9,0.86,11.89,50.56
07-01-2023 09:00,07-01-2023 10:00,209.1,121.68,1.07,14.05,60.49
07-01-2023 10:00,07-01-2023 11:00,267.43,132.75,0.67,12.56,53.97
07-01-2023 11:00,07-01-2023 12:00,350.67,183.55,0.5,13.55,62.65
07-01-2023 12:00,07-01-2023 13:00,357.98,217.8,0.89,16.72,99.87
07-01-2023 13:00,07-01-2023 14:00,362.27,248.3,0.97,20.27,74.63
07-01-2023 14:00,07-01-2023 15:00,421.12,131.62,0.73,16.99,79.99
07-01-2023 15:00,07-01-2023 16:00,452.83,204.48,0.66,27.72,75.3
07-01-2023 16:00,07-01-2023 17:00,432.55,194.15,0.55,15.85,87.89
07-01-2023 17:00,07-01-2023 18:00,403.48,235.47,0.48,15.5,99.7
07-01-2023 18:00,07-01-2023 19:00,402.73,182.75,0.96,18.86,80.48
07-01-2023 19:00,07-01-2023 20:00,554.08,232.75,0.96,1.01,59.28
07-01-2023 20:00,07-01-2023 21:00,565.35,245.27,0.76,12.23,60.97
07-01-2023 21:00,07-01-2023 22:00,492.7,310.43,0.6,17.14,50.87
07-01-2023 22:00,07-01-2023 23:00,457.78,394.38,0.78,4.72,41.21
07-01-2023 23:00,08-01-2023 00:00,492.17,421.5,0.71,5.57,41.16
08-01-2023 00:00,08-01-2023 01:00,,,0.51,5.0,38.51
08-01-2023 01:00,08-01-2023 02:00,,,0.43,3.54,53.2
08-01-2023 02:00,08-01-2023 03:00,,,0.65,6.14,43.55
08-01-2023 03:00,08-01-2023 04:00,359.32,359.0,0.54,10.8,49.0
08-01-2023 04:00,08-01-2023 05:00,326.8,314.23,0.65,12.21,50.93
08-01-2023 05:00,08-01-2023 06:00,,,0.64,4.61,59.58
08-01-2023 06:00,08-01-2023 07:00,286.15,280.68,0.71,13.43,54.97
08-01-2023 07:00,08-01-2023 08:00,286.4,255.68,0.93,6.53,63.82
08-01-2023 08:00,08-01-2023 09:00,281.23,131.35,0.95,12.54,48.27
08-01-2023 09:00,08-01-2023 10:00,308.32,136.58,0.88,12.42,44.0
08-01-2023 10:00,08-01-2023 11:00,318.38,211.3,0.54,7.34,54.64
08-01-2023 11:00,08-01-2023 12:00,532.9,245.0,0.45,11.27,78.0
08-01-2023 12:00,08-01-2023 13:00,382.83,147.67,0.81,16.28,85.9
08-01-2023 13:00,08-01-2023 14:00,560.8,242.05,0.75,23.93,111.48
08-01-2023 14:00,08-01-2023 15:00,572.27,270.82,0.63,6.37,85.62
08-01-2023 15:00,08-01-2023 16:00,613.67,261.23,0.6,10.37,80.34
08-01-2023 16:00,08-01-2023 17:00,568.73,296.9,1.05,27.88,94.98
08-01-2023 17:00,08-01-2023 18:00,456.53,228.57,0.95,24.24,98.2
08-01-2023 18:00,08-01-2023 19:00,486.6,260.5,,22.64,100.37
08-01-2023 19:00,08-01-2023 20:00,791.0,335.28,0.86,22.8,
08-01-2023 20:00,08-01-2023 21:00,861.2,350.38,0.59,23.44,
08-01-2023 21:00,08-01-2023 22:00,972.97,479.27,0.57,20.09,34.02
08-01-2023 22:00,08-01-2023 23:00,687.67,550.82,0.79,20.59,35.27
08-01-2023 23:00,09-01-2023 00:00,645.43,409.37,0.76,22.48,34.96
09-01-2023 00:00,09-01-2023 01:00,474.38,446.55,0.65,32.82,33.53
09-01-2023 01:00,09-01-2023 02:00,650.9,502.57,0.68,46.7,35.28
09-01-2023 02:00,09-01-2023 03:00,763.55,326.7,0.57,53.14,34.98
09-01-2023 03:00,09-01-2023 04:00,785.12,402.25,0.39,11.85,34.92
09-01-2023 04:00,09-01-2023 05:00,410.42,293.43,0.71,11.98,35.34
09-01-2023 05:00,09-01-2023 06:00,401.02,247.23,0.77,7.09,36.3
09-01-2023 06:00,09-01-2023 07:00,340.47,237.5,0.89,9.04,34.98
09-01-2023 07:00,09-01-2023 08:00,391.98,199.93,0.77,13.49,34.84
09-01-2023 08:00,09-01-2023 09:00,373.35,227.2,0.74,11.27,35.58
09-01-2023 09:00,09-01-2023 10:00,484.48,228.68,0.8,25.52,21.81
09-01-2023 10:00,09-01-2023 11:00,499.08,285.78,0.77,0.75,11.85
09-01-2023 11:00,09-01-2023 12:00,564.53,276.85,0.83,8.07,12.85
09-01-2023 12:00,09-01-2023 13:00,521.42,441.9,0.97,17.25,40.59
09-01-2023 13:00,09-01-2023 14:00,737.0,380.4,0.94,19.45,88.11
09-01-2023 14:00,09-01-2023 15:00,746.67,275.38,0.84,19.56,78.26
09-01-2023 15:00,09-01-2023 16:00,881.42,373.68,0.62,15.06,72.32
09-01-2023 16:00,09-01-2023 17:00,700.43,422.77,0.82,18.03,74.31
