From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
04-01-2023 01:00,04-01-2023 02:00,286.25,201.25,0.67,2.7,54.67
04-01-2023 02:00,04-01-2023 03:00,299.0,197.75,0.6,4.75,55.75
04-01-2023 03:00,04-01-2023 04:00,318.0,171.67,0.57,9.68,55.83
04-01-2023 04:00,04-01-2023 05:00,220.5,139.75,0.5,16.3,56.55
04-01-2023 05:00,04-01-2023 06:00,162.25,121.25,0.65,17.77,53.25
04-01-2023 06:00,04-01-2023 07:00,168.25,113.33,0.6,18.0,50.07
04-01-2023 07:00,04-01-2023 08:00,178.0,115.0,0.65,21.23,49.67
04-01-2023 08:00,04-01-2023 09:00,158.0,120.0,0.7,17.3,49.5
04-01-2023 09:00,04-01-2023 10:00,152.0,126.0,0.77,17.55,53.0
04-01-2023 10:00,04-01-2023 11:00,211.0,170.0,0.88,19.75,60.17
04-01-2023 11:00,04-01-2023 12:00,222.25,175.75,1.0,17.27,54.45
04-01-2023 12:00,04-01-2023 13:00,267.25,198.75,,23.05,63.23
04-01-2023 13:00,04-01-2023 14:00,304.0,215.5,0.8,35.9,62.2
04-01-2023 14:00,04-01-2023 15:00,323.75,216.5,0.9,49.28,63.17
04-01-2023 15:00,04-01-2023 16:00,342.0,227.25,0.8,55.1,63.72
04-01-2023 16:00,04-01-2023 17:00,285.0,220.75,0.65,44.57,54.05
04-01-2023 17:00,04-01-2023 18:00,234.0,161.25,0.87,26.0,58.22
04-01-2023 18:00,04-01-2023 19:00,216.0,129.0,0.93,7.75,63.33
04-01-2023 19:00,04-01-2023 20:00,250.0,200.0,,1.85,60.08
04-01-2023 20:00,04-01-2023 21:00,252.75,203.25,,3.82,55.27
04-01-2023 21:00,04-01-2023 22:00,268.0,220.5,,3.45,53.55
04-01-2023 22:00,04-01-2023 23:00,297.25,235.75,,4.85,47.35
04-01-2023 23:00,05-01-2023 00:00,301.25,214.75,0.87,2.82,43.88
05-01-2023 00:00,05-01-2023 01:00,236.75,214.0,0.73,3.02,38.45
05-01-2023 01:00,05-01-2023 02:00,231.25,195.33,0.8,1.2,37.93
05-01-2023 02:00,05-01-2023 03:00,229.25,183.75,1.0,2.35,35.95
05-01-2023 03:00,05-01-2023 04:00,239.75,209.0,0.88,3.6,42.73
05-01-2023 04:00,05-01-2023 05:00,288.0,195.5,0.55,3.6,48.35
05-01-2023 05:00,05-01-2023 06:00,187.5,134.75,0.6,2.93,47.65
05-01-2023 06:00,05-01-2023 07:00,228.75,130.0,0.6,4.3,44.38
05-01-2023 07:00,05-01-2023 08:00,300.5,135.5,0.5,,46.88
05-01-2023 08:00,05-01-2023 09:00,264.25,135.5,0.58,,46.78
05-01-2023 09:00,05-01-2023 10:00,244.75,133.5,0.72,2.4,49.15
05-01-2023 10:00,05-01-2023 11:00,193.75,120.75,0.88,3.33,61.45
05-01-2023 11:00,05-01-2023 12:00,191.0,156.5,1.03,3.15,62.8
05-01-2023 12:00,05-01-2023 13:00,276.5,214.75,1.18,4.4,70.75
05-01-2023 13:00,05-01-2023 14:00,343.75,256.0,1.2,5.6,80.12
05-01-2023 14:00,05-01-2023 15:00,393.5,279.25,1.3,5.9,81.12
05-01-2023 15:00,05-01-2023 16:00,442.5,298.0,1.3,,87.35
05-01-2023 16:00,05-01-2023 17:00,370.0,296.25,1.3,,87.67
05-01-2023 17:00,05-01-2023 18:00,342.25,255.5,1.0,3.1,82.9
05-01-2023 18:00,05-01-2023 19:00,309.25,229.25,1.18,2.8,71.6
05-01-2023 19:00,05-01-2023 20:00,264.75,236.5,1.53,2.45,66.1
05-01-2023 20:00,05-01-2023 21:00,325.5,263.25,1.68,2.95,60.52
05-01-2023 21:00,05-01-2023 22:00,335.0,272.0,2.08,2.55,51.05
05-01-2023 22:00,05-01-2023 23:00,389.25,316.5,2.58,4.1,47.62
05-01-2023 23:00,06-01-2023 00:00,410.75,323.0,1.0,,46.4
06-01-2023 00:00,06-01-2023 01:00,393.75,322.75,0.42,,44.88
06-01-2023 01:00,06-01-2023 02:00,478.25,310.25,0.0,2.7,49.95
06-01-2023 02:00,06-01-2023 03:00,432.5,239.25,0.6,3.8,53.65
06-01-2023 03:00,06-01-2023 04:00,321.0,209.0,0.55,2.57,54.12
06-01-2023 04:00,06-01-2023 05:00,356.5,197.0,0.5,2.62,56.35
06-01-2023 05:00,06-01-2023 06:00,372.25,196.25,0.8,2.65,56.53
06-01-2023 06:00,06-01-2023 07:00,374.25,191.75,0.73,4.9,54.28
06-01-2023 07:00,06-01-2023 08:00,374.0,186.5,0.7,,53.42
06-01-2023 08:00,06-01-2023 09:00,337.5,195.75,0.77,,55.2
06-01-2023 09:00,06-01-2023 10:00,356.25,223.0,0.88,2.9,55.65
06-01-2023 10:00,06-01-2023 11:00,379.5,268.25,0.9,2.57,64.42
06-01-2023 11:00,06-01-2023 12:00,358.5,292.0,0.9,3.55,73.1
06-01-2023 12:00,06-01-2023 13:00,407.75,314.75,1.15,5.2,83.2
06-01-2023 13:00,06-01-2023 14:00,473.0,338.5,1.35,5.6,92.9
06-01-2023 14:00,06-01-2023 15:00,516.25,340.75,1.35,7.6,88.62
06-01-2023 15:00,06-01-2023 16:00,533.75,351.75,1.37,,90.6
06-01-2023 16:00,06-01-2023 17:00,507.25,365.5,1.3,,89.08
06-01-2023 17:00,06-01-2023 18:00,440.75,308.75,1.0,2.6,85.03
06-01-2023 18:00,06-01-2023 19:00,339.5,246.25,1.07,2.6,78.05
06-01-2023 19:00,06-01-2023 20:00,276.75,235.25,1.25,2.58,71.07
06-01-2023 20:00,06-01-2023 21:00,339.75,251.0,1.2,3.02,65.15
06-01-2023 21:00,06-01-2023 22:00,400.75,269.0,1.22,3.35,60.78
06-01-2023 22:00,06-01-2023 23:00,394.0,267.5,1.23,4.23,48.33
06-01-2023 23:00,07-01-2023 00:00,418.75,268.0,0.93,,46.6
07-01-2023 00:00,07-01-2023 01:00,455.25,290.5,0.78,,45.27
07-01-2023 01:00,07-01-2023 02:00,506.0,308.5,0.7,2.4,43.1
07-01-2023 02:00,07-01-2023 03:00,503.5,293.75,0.7,2.22,45.5
07-01-2023 03:00,07-01-2023 04:00,498.25,282.75,0.73,2.88,53.0
07-01-2023 04:00,07-01-2023 05:00,533.0,251.25,0.7,3.45,57.65
07-01-2023 05:00,07-01-2023 06:00,425.75,209.5,0.77,3.38,54.73
07-01-2023 06:00,07-01-2023 07:00,325.5,168.5,0.7,4.8,50.92
07-01-2023 07:00,07-01-2023 08:00,257.75,149.75,0.67,,52.0
07-01-2023 08:00,07-01-2023 09:00,175.5,131.75,0.7,,51.38
07-01-2023 09:00,07-01-2023 10:00,198.25,149.75,0.8,4.1,51.47
07-01-2023 10:00,07-01-2023 11:00,195.25,157.75,1.08,3.45,60.38
07-01-2023 11:00,07-01-2023 12:00,227.5,204.0,0.9,4.6,66.38
07-01-2023 12:00,07-01-2023 13:00,284.25,215.75,0.95,5.8,67.08
07-01-2023 13:00,07-01-2023 14:00,301.75,221.75,1.0,28.45,59.73
07-01-2023 14:00,07-01-2023 15:00,301.25,194.0,1.1,33.9,82.25
07-01-2023 15:00,07-01-2023 16:00,328.75,217.75,0.88,36.2,87.07
07-01-2023 16:00,07-01-2023 17:00,294.75,223.0,0.8,,89.7
07-01-2023 17:00,07-01-2023 18:00,261.75,179.5,0.9,,89.53
07-01-2023 18:00,07-01-2023 19:00,215.25,154.75,1.3,,82.08
07-01-2023 19:00,07-01-2023 20:00,228.0,171.0,2.08,,82.33
07-01-2023 20:00,07-01-2023 21:00,311.0,244.5,2.35,,77.17
07-01-2023 21:00,07-01-2023 22:00,336.25,255.25,2.23,,73.2
07-01-2023 22:00,07-01-2023 23:00,325.75,251.0,1.8,,66.45
07-01-2023 23:00,08-01-2023 00:00,353.5,270.5,1.3,,59.2
08-01-2023 00:00,08-01-2023 01:00,324.75,291.25,1.25,,58.55
08-01-2023 01:00,08-01-2023 02:00,323.75,276.75,0.8,,53.0
08-01-2023 02:00,08-01-2023 03:00,287.75,233.75,0.6,,51.8
08-01-2023 03:00,08-01-2023 04:00,259.75,189.25,0.45,,53.15
08-01-2023 04:00,08-01-2023 05:00,251.25,188.25,0.23,,56.23
08-01-2023 05:00,08-01-2023 06:00,249.75,165.75,0.7,,60.65
08-01-2023 06:00,08-01-2023 07:00,247.5,141.75,0.7,,61.8
08-01-2023 07:00,08-01-2023 08:00,280.75,152.0,0.9,,62.32
08-01-2023 08:00,08-01-2023 09:00,255.0,171.75,1.02,,64.2
08-01-2023 09:00,08-01-2023 10:00,247.25,162.75,1.18,,63.85
08-01-2023 10:00,08-01-2023 11:00,271.0,177.33,1.2,,70.08
08-01-2023 11:00,08-01-2023 12:00,334.75,219.25,1.37,,87.35
08-01-2023 12:00,08-01-2023 13:00,438.25,335.5,1.42,,101.2
08-01-2023 13:00,08-01-2023 14:00,475.5,363.25,1.48,,113.92
08-01-2023 14:00,08-01-2023 15:00,466.75,333.75,1.17,,106.45
08-01-2023 15:00,08-01-2023 16:00,391.25,283.0,0.9,,101.78
08-01-2023 16:00,08-01-2023 17:00,342.75,285.25,0.92,,101.42
08-01-2023 17:00,08-01-2023 18:00,344.5,253.0,1.0,,99.9
08-01-2023 18:00,08-01-2023 19:00,304.0,232.0,1.2,,92.8
08-01-2023 19:00,08-01-2023 20:00,302.75,214.25,1.73,,80.07
08-01-2023 20:00,08-01-2023 21:00,350.75,289.25,3.12,,66.25
08-01-2023 21:00,08-01-2023 22:00,437.75,362.25,3.5,,75.33
08-01-2023 22:00,08-01-2023 23:00,480.25,392.25,2.15,,67.5
08-01-2023 23:00,09-01-2023 00:00,481.5,384.5,1.47,,66.53
09-01-2023 00:00,09-01-2023 01:00,444.5,413.67,1.57,,64.95
09-01-2023 01:00,09-01-2023 02:00,441.0,400.0,1.9,,56.97
09-01-2023 02:00,09-01-2023 03:00,447.5,396.5,2.6,2.9,61.65
09-01-2023 03:00,09-01-2023 04:00,441.0,373.75,2.03,,60.43
09-01-2023 04:00,09-01-2023 05:00,458.75,397.5,0.4,,71.12
09-01-2023 05:00,09-01-2023 06:00,410.75,324.5,0.63,,69.83
09-01-2023 06:00,09-01-2023 07:00,378.75,286.25,0.68,,65.72
09-01-2023 07:00,09-01-2023 08:00,362.75,272.75,1.2,,66.62
09-01-2023 08:00,09-01-2023 09:00,301.5,264.5,1.3,,67.65
09-01-2023 09:00,09-01-2023 10:00,343.0,274.75,1.68,,70.75
09-01-2023 10:00,09-01-2023 11:00,431.75,308.0,1.57,,80.0
09-01-2023 11:00,09-01-2023 12:00,404.0,288.0,1.6,,105.75
09-01-2023 12:00,09-01-2023 13:00,454.25,349.5,1.52,,118.42
09-01-2023 13:00,09-01-2023 14:00,514.0,423.75,1.65,,135.95
09-01-2023 14:00,09-01-2023 15:00,582.0,446.5,1.52,,140.0
09-01-2023 15:00,09-01-2023 16:00,610.75,453.5,1.25,6.0,130.7
09-01-2023 16:00,09-01-2023 17:00,542.0,451.0,1.32,7.43,113.15
09-01-2023 17:00,09-01-2023 18:00,538.0,448.0,1.47,7.03,113.5
09-01-2023 18:00,09-01-2023 19:00,538.0,429.5,1.77,6.2,102.9
09-01-2023 19:00,09-01-2023 20:00,525.5,395.25,2.35,6.2,90.6
09-01-2023 20:00,09-01-2023 21:00,546.75,455.75,2.57,5.9,91.15
09-01-2023 21:00,09-01-2023 22:00,563.5,450.5,2.65,6.0,82.62
09-01-2023 22:00,09-01-2023 23:00,571.0,458.0,2.4,6.45,69.93
09-01-2023 23:00,10-01-2023 00:00,569.75,453.75,2.03,6.1,65.0
10-01-2023 00:00,10-01-2023 01:00,564.5,493.5,2.12,6.45,58.85
10-01-2023 01:00,10-01-2023 02:00,535.0,467.0,1.65,8.0,59.33
10-01-2023 02:00,10-01-2023 03:00,447.75,381.25,1.0,8.1,56.9
10-01-2023 03:00,10-01-2023 04:00,398.5,318.5,0.48,6.9,55.05
10-01-2023 04:00,10-01-2023 05:00,348.75,288.5,,5.8,64.28
10-01-2023 05:00,10-01-2023 06:00,294.0,218.25,0.57,4.15,78.3
10-01-2023 06:00,10-01-2023 07:00,231.5,174.25,0.43,4.25,66.62
10-01-2023 07:00,10-01-2023 08:00,195.5,146.25,0.75,3.4,60.95
10-01-2023 08:00,10-01-2023 09:00,168.0,142.0,0.73,3.65,61.33
10-01-2023 09:00,10-01-2023 10:00,192.0,148.5,0.7,3.95,63.4
10-01-2023 10:00,10-01-2023 11:00,239.25,162.0,1.03,4.45,68.22
10-01-2023 11:00,10-01-2023 12:00,278.5,189.75,1.0,6.25,73.72
10-01-2023 12:00,10-01-2023 13:00,299.25,240.5,0.95,9.43,76.65
10-01-2023 13:00,10-01-2023 14:00,313.0,222.25,0.8,14.88,84.67
10-01-2023 14:00,10-01-2023 15:00,307.5,206.5,0.55,22.85,81.55
10-01-2023 15:00,10-01-2023 16:00,260.0,174.75,0.47,28.0,78.92
10-01-2023 16:00,10-01-2023 17:00,188.25,163.5,0.57,29.52,72.8
10-01-2023 17:00,10-01-2023 18:00,178.5,136.0,1.07,21.95,76.05
10-01-2023 18:00,10-01-2023 19:00,199.25,137.5,1.27,7.8,79.15
10-01-2023 19:00,10-01-2023 20:00,206.25,129.75,1.8,4.4,79.47
10-01-2023 20:00,10-01-2023 21:00,256.75,213.5,2.33,4.95,74.97
10-01-2023 21:00,10-01-2023 22:00,332.0,273.25,3.42,5.5,74.2
10-01-2023 22:00,10-01-2023 23:00,425.5,328.25,3.13,5.45,67.5
10-01-2023 23:00,11-01-2023 00:00,379.0,285.0,0.53,6.2,62.67
11-01-2023 00:00,11-01-2023 01:00,291.25,236.0,0.1,4.8,59.62
11-01-2023 01:00,11-01-2023 02:00,203.25,150.75,,7.7,63.2
11-01-2023 02:00,11-01-2023 03:00,159.25,101.5,0.5,7.78,61.1
11-01-2023 03:00,11-01-2023 04:00,149.25,58.25,0.47,7.08,66.35
11-01-2023 04:00,11-01-2023 05:00,141.5,93.75,0.43,7.25,64.22
11-01-2023 05:00,11-01-2023 06:00,134.5,90.0,0.77,4.95,61.42
11-01-2023 06:00,11-01-2023 07:00,134.5,86.5,0.77,4.8,56.97
11-01-2023 07:00,11-01-2023 08:00,128.25,76.0,0.77,5.2,56.1
11-01-2023 08:00,11-01-2023 09:00,128.0,104.0,0.88,5.95,58.05
11-01-2023 09:00,11-01-2023 10:00,144.0,106.0,0.97,6.6,57.18
11-01-2023 10:00,11-01-2023 11:00,156.5,107.25,1.13,7.12,64.07
11-01-2023 11:00,11-01-2023 12:00,200.0,117.5,1.1,8.3,75.43
11-01-2023 12:00,11-01-2023 13:00,249.0,175.25,1.12,11.47,90.12
11-01-2023 13:00,11-01-2023 14:00,261.0,181.5,1.05,18.97,106.1
11-01-2023 14:00,11-01-2023 15:00,283.0,198.5,1.18,32.95,111.67
11-01-2023 15:00,11-01-2023 16:00,348.0,253.25,1.08,42.38,115.6
11-01-2023 16:00,11-01-2023 17:00,365.0,258.5,1.12,32.2,109.0
11-01-2023 17:00,11-01-2023 18:00,427.75,278.5,0.97,11.68,104.52
11-01-2023 18:00,11-01-2023 19:00,442.0,273.25,1.07,6.5,99.75
11-01-2023 19:00,11-01-2023 20:00,435.0,268.75,1.0,5.6,97.35
11-01-2023 20:00,11-01-2023 21:00,340.0,227.0,0.93,5.0,84.95
11-01-2023 21:00,11-01-2023 22:00,266.75,194.0,0.83,5.05,75.32
11-01-2023 22:00,11-01-2023 23:00,239.75,172.33,0.9,5.5,68.18
11-01-2023 23:00,12-01-2023 00:00,270.0,197.0,0.97,4.75,68.12
12-01-2023 00:00,12-01-2023 01:00,255.25,235.0,0.92,4.2,69.12
12-01-2023 01:00,12-01-2023 02:00,286.0,223.5,0.9,5.5,68.82
12-01-2023 02:00,12-01-2023 03:00,298.5,210.5,0.9,5.0,61.3
12-01-2023 03:00,12-01-2023 04:00,307.25,173.5,0.9,5.0,68.4
12-01-2023 04:00,12-01-2023 05:00,298.25,194.0,0.9,5.05,65.83
12-01-2023 05:00,12-01-2023 06:00,288.5,197.0,0.97,4.7,64.95
12-01-2023 06:00,12-01-2023 07:00,296.5,202.0,1.05,4.9,58.92
12-01-2023 07:00,12-01-2023 08:00,305.0,218.75,1.17,5.6,60.03
12-01-2023 08:00,12-01-2023 09:00,301.0,221.0,1.43,8.05,59.38
12-01-2023 09:00,12-01-2023 10:00,307.0,213.25,1.43,7.25,63.33
12-01-2023 10:00,12-01-2023 11:00,292.5,206.75,1.03,11.58,68.83
12-01-2023 11:00,12-01-2023 12:00,251.75,177.25,0.83,18.5,76.62
12-01-2023 12:00,12-01-2023 13:00,262.25,185.5,0.8,28.98,81.75
12-01-2023 13:00,12-01-2023 14:00,264.75,196.25,0.72,40.95,89.65
12-01-2023 14:00,12-01-2023 15:00,239.5,183.25,0.5,46.85,80.62
12-01-2023 15:00,12-01-2023 16:00,226.5,182.0,0.93,45.3,84.6
12-01-2023 16:00,12-01-2023 17:00,301.0,216.75,1.12,32.58,94.78
12-01-2023 17:00,12-01-2023 18:00,302.5,206.5,1.37,14.5,94.12
12-01-2023 18:00,12-01-2023 19:00,299.0,215.5,1.55,6.92,86.1
12-01-2023 19:00,12-01-2023 20:00,296.5,212.0,1.2,5.1,92.9
12-01-2023 20:00,12-01-2023 21:00,279.5,194.25,1.48,5.7,86.45
12-01-2023 21:00,12-01-2023 22:00,281.25,215.75,1.57,5.3,83.25
12-01-2023 22:00,12-01-2023 23:00,288.75,221.5,1.45,5.55,72.2
12-01-2023 23:00,13-01-2023 00:00,280.5,215.75,0.83,5.75,76.15
13-01-2023 00:00,13-01-2023 01:00,269.75,215.5,0.88,5.5,68.72
13-01-2023 01:00,13-01-2023 02:00,255.25,201.25,1.0,7.7,61.3
13-01-2023 02:00,13-01-2023 03:00,270.75,208.5,1.2,7.0,56.9
13-01-2023 03:00,13-01-2023 04:00,291.0,211.25,1.08,33.25,67.92
13-01-2023 04:00,13-01-2023 05:00,316.25,213.5,0.9,11.57,67.07
13-01-2023 05:00,13-01-2023 06:00,280.0,204.0,0.9,7.55,63.17
13-01-2023 06:00,13-01-2023 07:00,266.5,190.75,0.9,6.1,61.35
13-01-2023 07:00,13-01-2023 08:00,258.5,202.0,1.02,6.0,65.8
13-01-2023 08:00,13-01-2023 09:00,267.75,219.25,1.22,6.65,70.08
13-01-2023 09:00,13-01-2023 10:00,334.25,228.33,1.42,7.88,79.55
13-01-2023 10:00,13-01-2023 11:00,357.0,257.25,1.4,10.47,79.35
13-01-2023 11:00,13-01-2023 12:00,357.75,269.5,1.0,25.82,91.3
13-01-2023 12:00,13-01-2023 13:00,344.75,249.5,0.88,39.1,97.2
13-01-2023 13:00,13-01-2023 14:00,311.0,237.25,0.6,53.17,90.12
13-01-2023 14:00,13-01-2023 15:00,259.5,197.75,0.43,58.4,88.52
13-01-2023 15:00,13-01-2023 16:00,238.0,178.0,0.43,47.85,88.58
13-01-2023 16:00,13-01-2023 17:00,237.0,179.75,0.55,32.15,90.65
13-01-2023 17:00,13-01-2023 18:00,248.75,168.5,1.17,9.33,88.95
13-01-2023 18:00,13-01-2023 19:00,261.0,193.0,1.3,7.22,85.37
13-01-2023 19:00,13-01-2023 20:00,331.5,248.0,1.38,7.23,81.88
13-01-2023 20:00,13-01-2023 21:00,341.0,239.5,1.4,6.4,82.3
13-01-2023 21:00,13-01-2023 22:00,321.25,242.75,1.37,7.03,75.88
13-01-2023 22:00,13-01-2023 23:00,294.0,235.5,1.32,8.0,71.2
13-01-2023 23:00,14-01-2023 00:00,282.5,234.5,0.87,8.3,72.4
14-01-2023 00:00,14-01-2023 01:00,281.25,251.67,0.5,8.32,69.85
14-01-2023 01:00,14-01-2023 02:00,266.0,222.75,0.35,15.5,66.48
14-01-2023 02:00,14-01-2023 03:00,247.25,200.0,0.7,15.0,53.35
14-01-2023 03:00,14-01-2023 04:00,256.0,190.5,0.8,15.9,66.57
14-01-2023 04:00,14-01-2023 05:00,271.25,203.5,0.7,16.05,65.6
14-01-2023 05:00,14-01-2023 06:00,296.5,215.25,0.73,21.05,62.23
14-01-2023 06:00,14-01-2023 07:00,280.75,195.0,0.67,28.75,63.0
14-01-2023 07:00,14-01-2023 08:00,252.75,183.75,0.8,26.0,60.42
14-01-2023 08:00,14-01-2023 09:00,235.0,194.5,0.85,28.55,58.48
14-01-2023 09:00,14-01-2023 10:00,208.0,162.5,0.8,29.67,61.03
14-01-2023 10:00,14-01-2023 11:00,201.25,144.25,0.8,29.45,58.35
14-01-2023 11:00,14-01-2023 12:00,202.0,125.25,0.8,38.2,63.9
14-01-2023 12:00,14-01-2023 13:00,189.75,137.5,0.75,47.97,68.25
14-01-2023 13:00,14-01-2023 14:00,202.25,128.5,0.62,56.65,68.65
14-01-2023 14:00,14-01-2023 15:00,188.5,102.75,0.53,60.95,65.43
14-01-2023 15:00,14-01-2023 16:00,193.5,107.25,0.55,62.75,63.27
14-01-2023 16:00,14-01-2023 17:00,191.75,138.0,0.6,62.77,62.12
14-01-2023 17:00,14-01-2023 18:00,155.0,102.25,0.73,54.23,61.65
14-01-2023 18:00,14-01-2023 19:00,156.75,101.5,0.87,41.97,64.7
14-01-2023 19:00,14-01-2023 20:00,152.25,93.5,0.97,36.12,72.68
14-01-2023 20:00,14-01-2023 21:00,135.5,93.25,1.18,22.28,69.73
14-01-2023 21:00,14-01-2023 22:00,171.5,120.25,1.1,28.2,73.88
14-01-2023 22:00,14-01-2023 23:00,161.75,107.0,1.03,27.68,70.05
14-01-2023 23:00,15-01-2023 00:00,155.5,106.75,0.63,21.72,67.75
15-01-2023 00:00,15-01-2023 01:00,168.25,118.25,0.53,20.18,64.35
15-01-2023 01:00,15-01-2023 02:00,120.0,95.5,0.5,11.4,63.33
15-01-2023 02:00,15-01-2023 03:00,118.25,78.0,,14.33,57.7
15-01-2023 03:00,15-01-2023 04:00,115.25,71.5,0.6,24.03,62.62
15-01-2023 04:00,15-01-2023 05:00,99.5,65.0,0.6,19.8,62.23
