From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
02-01-2023 22:00,02-01-2023 23:00,266.12,171.82,0.66,8.72,19.19
02-01-2023 23:00,03-01-2023 00:00,222.75,147.11,0.73,8.57,21.04
03-01-2023 00:00,03-01-2023 01:00,234.43,159.48,0.81,8.83,27.03
03-01-2023 01:00,03-01-2023 02:00,254.0,170.83,0.85,8.78,27.71
03-01-2023 02:00,03-01-2023 03:00,286.34,222.57,0.82,8.84,24.98
03-01-2023 03:00,03-01-2023 04:00,270.45,228.24,0.79,8.56,24.87
03-01-2023 04:00,03-01-2023 05:00,317.05,209.08,0.54,9.45,23.67
03-01-2023 05:00,03-01-2023 06:00,335.19,252.08,0.36,10.87,19.14
03-01-2023 06:00,03-01-2023 07:00,365.09,287.47,0.43,9.99,20.28
03-01-2023 07:00,03-01-2023 08:00,316.76,248.37,0.4,9.23,23.97
03-01-2023 08:00,03-01-2023 09:00,281.36,210.77,0.35,10.45,22.13
03-01-2023 09:00,03-01-2023 10:00,285.28,217.04,0.37,10.59,26.34
03-01-2023 10:00,03-01-2023 11:00,328.35,245.53,0.42,13.5,24.27
03-01-2023 11:00,03-01-2023 12:00,310.75,241.62,0.56,15.08,28.96
03-01-2023 12:00,03-01-2023 13:00,305.36,227.45,0.6,17.35,31.16
03-01-2023 13:00,03-01-2023 14:00,302.32,223.46,0.55,21.34,30.35
03-01-2023 14:00,03-01-2023 15:00,324.62,238.7,0.51,23.76,35.92
03-01-2023 15:00,03-01-2023 16:00,353.0,228.78,0.55,24.93,41.51
03-01-2023 16:00,03-01-2023 17:00,305.1,191.66,0.64,16.81,43.58
03-01-2023 17:00,03-01-2023 18:00,282.96,222.38,0.67,11.42,47.23
03-01-2023 18:00,03-01-2023 19:00,302.08,229.34,0.67,10.19,38.07
03-01-2023 19:00,03-01-2023 20:00,414.13,299.73,0.68,9.96,39.21
03-01-2023 20:00,03-01-2023 21:00,407.63,255.35,0.6,9.71,33.44
03-01-2023 21:00,03-01-2023 22:00,335.57,228.92,0.68,9.45,30.01
03-01-2023 22:00,03-01-2023 23:00,283.57,207.75,0.63,8.92,28.77
03-01-2023 23:00,04-01-2023 00:00,260.11,213.91,0.4,8.66,26.18
04-01-2023 00:00,04-01-2023 01:00,241.24,163.72,0.45,9.06,20.84
04-01-2023 01:00,04-01-2023 02:00,304.32,198.58,0.46,8.77,16.53
04-01-2023 02:00,04-01-2023 03:00,338.26,226.26,0.34,8.66,15.79
04-01-2023 03:00,04-01-2023 04:00,308.52,195.47,0.39,8.95,14.49
04-01-2023 04:00,04-01-2023 05:00,258.28,164.88,0.29,9.88,13.61
04-01-2023 05:00,04-01-2023 06:00,190.89,144.24,0.31,10.46,16.28
04-01-2023 06:00,04-01-2023 07:00,163.2,129.54,0.32,10.46,21.1
04-01-2023 07:00,04-01-2023 08:00,133.86,105.27,0.34,10.16,22.33
04-01-2023 08:00,04-01-2023 09:00,125.33,94.01,0.44,12.1,20.65
04-01-2023 09:00,04-01-2023 10:00,160.21,120.72,0.47,12.66,23.78
04-01-2023 10:00,04-01-2023 11:00,173.48,133.44,0.48,12.04,26.61
04-01-2023 11:00,04-01-2023 12:00,178.21,135.23,0.43,12.58,24.57
04-01-2023 12:00,04-01-2023 13:00,184.98,136.48,0.35,17.15,26.51
04-01-2023 13:00,04-01-2023 14:00,206.41,141.23,0.4,19.86,28.83
04-01-2023 14:00,04-01-2023 15:00,218.39,142.04,0.51,22.48,29.93
04-01-2023 15:00,04-01-2023 16:00,226.38,131.19,0.68,21.89,30.86
04-01-2023 16:00,04-01-2023 17:00,192.31,130.65,0.63,16.78,32.76
04-01-2023 17:00,04-01-2023 18:00,173.84,151.27,0.64,15.75,31.27
04-01-2023 18:00,04-01-2023 19:00,163.21,138.62,0.44,10.09,41.43
04-01-2023 19:00,04-01-2023 20:00,214.4,156.0,0.59,8.53,39.63
04-01-2023 20:00,04-01-2023 21:00,288.29,210.82,0.73,8.79,38.67
04-01-2023 21:00,04-01-2023 22:00,270.19,196.23,0.82,8.75,35.81
04-01-2023 22:00,04-01-2023 23:00,295.51,214.58,0.9,8.93,27.67
04-01-2023 23:00,05-01-2023 00:00,331.98,238.97,0.94,9.15,22.26
05-01-2023 00:00,05-01-2023 01:00,308.68,206.13,0.96,8.68,13.36
05-01-2023 01:00,05-01-2023 02:00,387.35,208.53,1.09,8.84,17.36
05-01-2023 02:00,05-01-2023 03:00,372.82,256.04,0.95,8.87,14.15
05-01-2023 03:00,05-01-2023 04:00,250.91,203.94,0.56,8.39,12.89
05-01-2023 04:00,05-01-2023 05:00,143.45,117.27,0.56,8.18,13.79
05-01-2023 05:00,05-01-2023 06:00,127.95,99.79,0.46,8.22,13.64
05-01-2023 06:00,05-01-2023 07:00,136.84,101.72,0.4,8.26,11.53
05-01-2023 07:00,05-01-2023 08:00,123.97,92.31,0.42,8.34,13.3
05-01-2023 08:00,05-01-2023 09:00,105.98,84.02,0.47,8.48,13.45
05-01-2023 09:00,05-01-2023 10:00,108.76,86.29,0.31,8.51,15.18
05-01-2023 10:00,05-01-2023 11:00,122.79,97.67,0.44,8.64,18.9
05-01-2023 11:00,05-01-2023 12:00,128.85,110.4,0.47,9.53,17.91
05-01-2023 12:00,05-01-2023 13:00,132.92,104.66,0.92,11.16,16.96
05-01-2023 13:00,05-01-2023 14:00,131.8,102.16,0.9,13.58,1.11
05-01-2023 14:00,05-01-2023 15:00,194.92,148.33,1.0,12.74,4.05
05-01-2023 15:00,05-01-2023 16:00,186.67,141.33,1.15,16.58,26.72
05-01-2023 16:00,05-01-2023 17:00,249.94,145.13,1.19,16.58,34.41
05-01-2023 17:00,05-01-2023 18:00,273.53,156.51,1.44,10.68,38.16
05-01-2023 18:00,05-01-2023 19:00,252.01,182.18,1.61,9.07,34.28
05-01-2023 19:00,05-01-2023 20:00,339.11,230.05,2.17,9.29,31.0
05-01-2023 20:00,05-01-2023 21:00,384.31,266.98,2.78,9.56,27.87
05-01-2023 21:00,05-01-2023 22:00,404.69,290.7,3.02,9.7,22.54
05-01-2023 22:00,05-01-2023 23:00,367.94,243.26,2.96,9.35,19.2
05-01-2023 23:00,06-01-2023 00:00,375.81,227.69,2.84,9.5,22.95
06-01-2023 00:00,06-01-2023 01:00,409.61,234.53,2.13,9.11,20.47
06-01-2023 01:00,06-01-2023 02:00,523.69,346.95,1.65,9.21,26.06
06-01-2023 02:00,06-01-2023 03:00,471.21,302.44,1.39,9.13,25.22
06-01-2023 03:00,06-01-2023 04:00,517.72,274.95,1.47,9.08,23.71
06-01-2023 04:00,06-01-2023 05:00,450.68,245.46,1.2,9.21,23.51
06-01-2023 05:00,06-01-2023 06:00,359.87,223.68,0.99,9.2,23.12
06-01-2023 06:00,06-01-2023 07:00,349.04,223.98,1.03,9.26,21.57
06-01-2023 07:00,06-01-2023 08:00,252.55,173.39,0.95,9.01,20.28
06-01-2023 08:00,06-01-2023 09:00,260.3,174.74,0.9,9.66,22.3
06-01-2023 09:00,06-01-2023 10:00,276.74,193.18,0.94,9.93,28.51
06-01-2023 10:00,06-01-2023 11:00,312.82,222.62,1.09,11.03,36.95
06-01-2023 11:00,06-01-2023 12:00,388.11,249.77,1.09,11.99,49.23
06-01-2023 12:00,06-01-2023 13:00,329.65,259.59,0.97,13.66,39.1
06-01-2023 13:00,06-01-2023 14:00,217.59,193.09,0.87,15.79,30.46
06-01-2023 14:00,06-01-2023 15:00,207.4,185.41,0.91,22.3,40.72
06-01-2023 15:00,06-01-2023 16:00,227.1,177.6,0.98,20.7,43.92
06-01-2023 16:00,06-01-2023 17:00,258.32,171.2,0.88,15.12,44.02
06-01-2023 17:00,06-01-2023 18:00,267.3,149.09,1.09,10.51,44.59
06-01-2023 18:00,06-01-2023 19:00,269.33,156.99,1.33,8.66,38.77
06-01-2023 19:00,06-01-2023 20:00,539.38,204.04,1.6,10.46,34.6
06-01-2023 20:00,06-01-2023 21:00,508.74,295.36,1.51,10.01,30.78
06-01-2023 21:00,06-01-2023 22:00,379.9,253.66,1.45,9.65,24.43
06-01-2023 22:00,06-01-2023 23:00,402.8,265.86,1.57,10.18,24.71
06-01-2023 23:00,07-01-2023 00:00,397.13,241.85,1.56,9.77,22.94
07-01-2023 00:00,07-01-2023 01:00,528.79,248.29,1.99,9.08,10.8
07-01-2023 01:00,07-01-2023 02:00,490.29,292.7,1.58,8.74,11.05
07-01-2023 02:00,07-01-2023 03:00,450.71,284.66,1.88,8.91,11.57
07-01-2023 03:00,07-01-2023 04:00,494.27,275.54,1.17,8.79,12.16
07-01-2023 04:00,07-01-2023 05:00,355.61,200.32,1.19,8.77,12.16
07-01-2023 05:00,07-01-2023 06:00,238.23,164.73,1.01,8.25,12.16
07-01-2023 06:00,07-01-2023 07:00,211.76,156.67,0.83,7.86,12.16
07-01-2023 07:00,07-01-2023 08:00,133.78,106.72,0.78,7.74,12.16
07-01-2023 08:00,07-01-2023 09:00,107.7,83.95,0.78,8.45,12.16
07-01-2023 09:00,07-01-2023 10:00,125.91,93.16,0.84,8.34,12.16
07-01-2023 10:00,07-01-2023 11:00,160.52,126.09,0.97,9.19,12.16
07-01-2023 11:00,07-01-2023 12:00,186.19,146.12,0.83,12.18,15.81
07-01-2023 12:00,07-01-2023 13:00,191.69,150.17,0.88,12.35,18.58
07-01-2023 13:00,07-01-2023 14:00,154.26,105.82,0.67,12.34,17.84
07-01-2023 14:00,07-01-2023 15:00,162.45,117.13,0.69,16.6,22.44
07-01-2023 15:00,07-01-2023 16:00,224.36,129.05,0.82,15.92,29.22
07-01-2023 16:00,07-01-2023 17:00,219.3,124.55,0.81,14.11,36.0
07-01-2023 17:00,07-01-2023 18:00,205.07,156.12,0.77,9.4,35.95
07-01-2023 18:00,07-01-2023 19:00,220.44,164.0,0.8,8.22,36.43
07-01-2023 19:00,07-01-2023 20:00,225.77,176.73,1.06,8.45,30.71
07-01-2023 20:00,07-01-2023 21:00,311.07,235.38,1.25,9.34,32.03
07-01-2023 21:00,07-01-2023 22:00,385.71,259.96,1.47,9.67,32.18
07-01-2023 22:00,07-01-2023 23:00,359.16,237.28,1.44,9.34,30.36
07-01-2023 23:00,08-01-2023 00:00,345.76,253.9,1.39,9.27,24.01
08-01-2023 00:00,08-01-2023 01:00,318.35,275.4,1.23,8.87,22.21
08-01-2023 01:00,08-01-2023 02:00,343.24,222.76,1.11,8.69,20.71
08-01-2023 02:00,08-01-2023 03:00,303.91,205.12,1.07,8.75,24.27
08-01-2023 03:00,08-01-2023 04:00,258.85,172.9,1.0,8.26,15.84
08-01-2023 04:00,08-01-2023 05:00,191.33,131.29,0.77,7.99,12.75
08-01-2023 05:00,08-01-2023 06:00,161.87,101.62,0.72,7.87,12.13
08-01-2023 06:00,08-01-2023 07:00,161.86,121.96,0.61,7.95,10.15
08-01-2023 07:00,08-01-2023 08:00,127.71,101.93,0.77,7.96,9.3
08-01-2023 08:00,08-01-2023 09:00,124.37,95.91,0.83,8.51,9.72
08-01-2023 09:00,08-01-2023 10:00,134.4,107.23,0.73,8.51,9.03
08-01-2023 10:00,08-01-2023 11:00,146.51,103.64,0.78,8.68,10.65
08-01-2023 11:00,08-01-2023 12:00,172.2,133.48,0.92,8.95,16.56
08-01-2023 12:00,08-01-2023 13:00,186.21,151.16,0.88,9.14,21.53
08-01-2023 13:00,08-01-2023 14:00,183.85,141.15,0.64,11.34,22.57
08-01-2023 14:00,08-01-2023 15:00,203.12,147.53,0.64,14.7,25.61
08-01-2023 15:00,08-01-2023 16:00,232.14,138.78,0.78,15.4,30.73
08-01-2023 16:00,08-01-2023 17:00,547.02,236.13,0.83,14.19,37.45
08-01-2023 17:00,08-01-2023 18:00,285.4,217.04,0.84,10.48,43.86
08-01-2023 18:00,08-01-2023 19:00,267.5,181.33,1.12,8.63,40.28
08-01-2023 19:00,08-01-2023 20:00,371.96,222.51,1.41,9.31,33.37
08-01-2023 20:00,08-01-2023 21:00,467.79,293.31,1.52,9.27,33.76
08-01-2023 21:00,08-01-2023 22:00,401.02,255.66,1.88,8.78,16.33
08-01-2023 22:00,08-01-2023 23:00,413.11,320.84,2.17,8.88,12.79
08-01-2023 23:00,09-01-2023 00:00,507.56,327.06,2.57,9.28,12.21
09-01-2023 00:00,09-01-2023 01:00,572.14,397.27,2.5,10.06,18.59
09-01-2023 01:00,09-01-2023 02:00,718.08,524.1,3.25,11.06,8.62
09-01-2023 02:00,09-01-2023 03:00,864.06,663.6,3.55,10.86,2.02
09-01-2023 03:00,09-01-2023 04:00,689.48,518.89,2.71,10.39,10.12
09-01-2023 04:00,09-01-2023 05:00,456.34,422.53,2.79,10.17,12.26
09-01-2023 05:00,09-01-2023 06:00,420.76,396.48,2.17,9.2,19.52
09-01-2023 06:00,09-01-2023 07:00,439.41,340.43,2.03,9.02,18.45
09-01-2023 07:00,09-01-2023 08:00,443.12,325.04,2.27,9.16,18.18
09-01-2023 08:00,09-01-2023 09:00,503.1,343.92,1.99,9.08,32.62
09-01-2023 09:00,09-01-2023 10:00,491.43,356.07,1.75,9.3,33.7
09-01-2023 10:00,09-01-2023 11:00,458.63,338.76,1.56,8.9,46.03
09-01-2023 11:00,09-01-2023 12:00,481.9,366.25,1.55,9.19,74.5
09-01-2023 12:00,09-01-2023 13:00,613.6,513.53,1.72,9.92,108.87
09-01-2023 13:00,09-01-2023 14:00,679.3,530.31,1.63,11.92,90.12
09-01-2023 14:00,09-01-2023 15:00,654.01,534.71,1.59,15.67,79.06
09-01-2023 15:00,09-01-2023 16:00,587.99,469.89,1.63,15.1,83.08
09-01-2023 16:00,09-01-2023 17:00,554.95,384.66,1.47,11.19,76.09
09-01-2023 17:00,09-01-2023 18:00,463.45,350.01,1.57,10.27,67.42
09-01-2023 18:00,09-01-2023 19:00,559.45,411.41,1.81,9.57,61.94
09-01-2023 19:00,09-01-2023 20:00,601.06,444.74,1.95,9.93,57.32
09-01-2023 20:00,09-01-2023 21:00,600.28,449.58,2.03,10.25,43.75
09-01-2023 21:00,09-01-2023 22:00,642.06,460.22,2.33,10.53,38.77
09-01-2023 22:00,09-01-2023 23:00,598.32,491.83,2.03,10.22,32.42
09-01-2023 23:00,10-01-2023 00:00,521.01,356.45,1.97,9.5,22.71
10-01-2023 00:00,10-01-2023 01:00,414.48,272.07,1.65,8.97,23.11
10-01-2023 01:00,10-01-2023 02:00,400.43,319.43,1.6,8.75,14.49
10-01-2023 02:00,10-01-2023 03:00,378.79,341.78,1.63,8.8,21.29
10-01-2023 03:00,10-01-2023 04:00,372.1,272.51,1.44,8.71,20.36
10-01-2023 04:00,10-01-2023 05:00,275.87,187.6,1.15,8.34,15.58
10-01-2023 05:00,10-01-2023 06:00,211.33,139.06,1.07,8.12,16.53
10-01-2023 06:00,10-01-2023 07:00,214.39,163.19,1.09,7.91,11.57
10-01-2023 07:00,10-01-2023 08:00,138.28,114.5,1.05,7.85,12.52
10-01-2023 08:00,10-01-2023 09:00,144.43,113.29,0.91,8.21,13.04
10-01-2023 09:00,10-01-2023 10:00,149.44,107.56,0.91,8.7,15.22
10-01-2023 10:00,10-01-2023 11:00,194.96,146.3,0.87,9.7,14.86
10-01-2023 11:00,10-01-2023 12:00,224.73,175.89,0.83,9.38,14.84
10-01-2023 12:00,10-01-2023 13:00,233.99,193.52,0.81,10.4,12.16
10-01-2023 13:00,10-01-2023 14:00,221.13,170.61,0.88,11.1,12.27
10-01-2023 14:00,10-01-2023 15:00,161.47,129.44,0.75,14.39,21.83
10-01-2023 15:00,10-01-2023 16:00,177.05,129.8,0.79,14.84,30.96
10-01-2023 16:00,10-01-2023 17:00,194.58,151.54,0.72,15.03,30.02
10-01-2023 17:00,10-01-2023 18:00,237.9,168.63,0.94,10.83,44.04
10-01-2023 18:00,10-01-2023 19:00,222.01,156.92,0.94,8.4,46.56
10-01-2023 19:00,10-01-2023 20:00,246.59,175.18,1.17,8.26,41.62
10-01-2023 20:00,10-01-2023 21:00,313.94,241.67,1.2,8.98,42.33
10-01-2023 21:00,10-01-2023 22:00,316.38,246.94,1.26,9.08,35.64
10-01-2023 22:00,10-01-2023 23:00,281.74,203.66,1.37,8.97,31.67
10-01-2023 23:00,11-01-2023 00:00,267.5,194.43,1.38,8.79,19.73
11-01-2023 00:00,11-01-2023 01:00,205.45,150.93,1.14,8.46,14.16
11-01-2023 01:00,11-01-2023 02:00,119.48,62.5,0.92,8.79,13.17
11-01-2023 02:00,11-01-2023 03:00,140.2,65.33,0.97,8.75,15.51
11-01-2023 03:00,11-01-2023 04:00,122.92,75.09,0.78,8.68,12.77
11-01-2023 04:00,11-01-2023 05:00,135.16,88.86,0.78,9.13,12.02
11-01-2023 05:00,11-01-2023 06:00,106.26,84.38,0.83,8.96,10.78
11-01-2023 06:00,11-01-2023 07:00,137.61,94.69,0.81,8.43,13.38
11-01-2023 07:00,11-01-2023 08:00,84.98,63.44,0.76,8.42,12.8
11-01-2023 08:00,11-01-2023 09:00,75.22,64.17,0.83,8.55,13.27
11-01-2023 09:00,11-01-2023 10:00,113.6,92.32,0.91,9.07,16.01
11-01-2023 10:00,11-01-2023 11:00,115.25,88.43,0.81,8.77,19.96
11-01-2023 11:00,11-01-2023 12:00,113.49,88.84,0.76,10.91,31.88
11-01-2023 12:00,11-01-2023 13:00,143.87,100.36,0.84,12.77,46.91
11-01-2023 13:00,11-01-2023 14:00,170.97,110.85,0.87,18.72,42.5
11-01-2023 14:00,11-01-2023 15:00,179.35,114.0,0.8,24.99,31.57
11-01-2023 15:00,11-01-2023 16:00,227.41,143.43,0.9,23.69,42.99
11-01-2023 16:00,11-01-2023 17:00,325.45,170.58,0.9,14.83,55.8
11-01-2023 17:00,11-01-2023 18:00,300.92,155.46,0.91,11.06,43.56
11-01-2023 18:00,11-01-2023 19:00,274.19,171.01,0.92,8.77,39.64
11-01-2023 19:00,11-01-2023 20:00,299.2,212.71,0.97,8.35,35.29
11-01-2023 20:00,11-01-2023 21:00,343.09,229.98,1.02,8.42,25.6
11-01-2023 21:00,11-01-2023 22:00,314.85,189.39,0.93,8.32,17.9
11-01-2023 22:00,11-01-2023 23:00,286.37,155.67,0.88,8.63,14.54
11-01-2023 23:00,12-01-2023 00:00,260.22,176.88,0.96,8.22,16.59
12-01-2023 00:00,12-01-2023 01:00,238.24,164.37,1.04,8.34,15.63
12-01-2023 01:00,12-01-2023 02:00,226.0,161.77,1.01,8.26,13.79
12-01-2023 02:00,12-01-2023 03:00,241.99,159.52,0.93,8.47,13.17
12-01-2023 03:00,12-01-2023 04:00,236.63,152.73,0.96,8.49,12.4
12-01-2023 04:00,12-01-2023 05:00,239.31,147.8,0.99,8.24,10.96
12-01-2023 05:00,12-01-2023 06:00,263.02,159.08,0.92,8.14,9.95
12-01-2023 06:00,12-01-2023 07:00,309.46,202.6,1.0,8.27,7.63
12-01-2023 07:00,12-01-2023 08:00,272.79,182.24,1.03,8.39,7.27
12-01-2023 08:00,12-01-2023 09:00,231.13,156.85,0.91,8.64,10.28
12-01-2023 09:00,12-01-2023 10:00,209.04,161.06,0.99,8.91,15.12
12-01-2023 10:00,12-01-2023 11:00,218.03,158.52,0.82,11.35,15.18
12-01-2023 11:00,12-01-2023 12:00,198.41,135.58,0.7,17.95,11.41
12-01-2023 12:00,12-01-2023 13:00,312.39,167.76,0.69,39.96,12.37
12-01-2023 13:00,12-01-2023 14:00,79.88,33.34,1.02,37.27,10.66
12-01-2023 14:00,12-01-2023 15:00,261.14,192.72,1.21,42.53,18.69
12-01-2023 15:00,12-01-2023 16:00,209.39,136.21,1.26,38.29,20.8
12-01-2023 16:00,12-01-2023 17:00,32.3,,1.41,20.08,33.22
12-01-2023 17:00,12-01-2023 18:00,29.06,,1.82,11.77,44.28
12-01-2023 18:00,12-01-2023 19:00,103.33,20.13,2.16,8.37,38.11
12-01-2023 19:00,12-01-2023 20:00,193.85,63.47,2.34,8.02,28.13
12-01-2023 20:00,12-01-2023 21:00,245.68,106.52,2.29,8.06,23.52
12-01-2023 21:00,12-01-2023 22:00,252.8,183.2,2.16,8.19,23.66
12-01-2023 22:00,12-01-2023 23:00,227.77,149.75,2.0,8.42,19.35
12-01-2023 23:00,13-01-2023 00:00,231.37,143.08,2.25,7.91,14.31
13-01-2023 00:00,13-01-2023 01:00,245.64,147.64,2.21,7.94,12.9
13-01-2023 01:00,13-01-2023 02:00,258.67,168.88,2.15,7.86,11.46
13-01-2023 02:00,13-01-2023 03:00,238.32,151.38,2.0,7.97,11.78
13-01-2023 03:00,13-01-2023 04:00,227.62,145.31,2.12,8.0,9.08
13-01-2023 04:00,13-01-2023 05:00,291.31,149.79,1.84,7.87,12.33
13-01-2023 05:00,13-01-2023 06:00,255.5,179.45,1.75,7.74,12.05
13-01-2023 06:00,13-01-2023 07:00,280.71,203.74,1.77,7.97,12.89
13-01-2023 07:00,13-01-2023 08:00,273.95,212.06,1.54,8.39,18.03
13-01-2023 08:00,13-01-2023 09:00,242.71,173.83,1.68,8.64,13.96
13-01-2023 09:00,13-01-2023 10:00,258.6,179.46,1.68,9.83,12.16
13-01-2023 10:00,13-01-2023 11:00,250.09,170.74,1.56,13.25,12.16
13-01-2023 11:00,13-01-2023 12:00,265.63,161.45,1.44,16.18,12.16
13-01-2023 12:00,13-01-2023 13:00,269.55,141.03,1.38,19.87,12.16
13-01-2023 13:00,13-01-2023 14:00,230.06,158.75,1.37,25.35,12.16
13-01-2023 14:00,13-01-2023 15:00,208.33,155.2,1.17,25.94,12.16
13-01-2023 15:00,13-01-2023 16:00,215.13,145.93,1.24,24.54,12.16
13-01-2023 16:00,13-01-2023 17:00,230.63,144.11,1.28,16.7,12.16
13-01-2023 17:00,13-01-2023 18:00,259.09,180.12,1.4,11.89,12.16
13-01-2023 18:00,13-01-2023 19:00,279.21,184.65,1.44,9.33,12.16
13-01-2023 19:00,13-01-2023 20:00,267.99,178.13,1.45,9.55,12.16
13-01-2023 20:00,13-01-2023 21:00,223.62,160.43,1.5,9.01,12.16
13-01-2023 21:00,13-01-2023 22:00,200.34,135.69,1.35,8.1,12.16
13-01-2023 22:00,13-01-2023 23:00,178.65,165.94,1.25,9.09,12.16
13-01-2023 23:00,14-01-2023 00:00,214.47,170.96,1.24,8.59,12.16
14-01-2023 00:00,14-01-2023 01:00,211.35,134.98,1.11,9.13,12.16
14-01-2023 01:00,14-01-2023 02:00,213.02,141.66,1.03,9.03,12.16
14-01-2023 02:00,14-01-2023 03:00,202.25,138.09,1.09,8.92,12.16
14-01-2023 03:00,14-01-2023 04:00,224.41,143.91,1.0,9.05,12.16
14-01-2023 04:00,14-01-2023 05:00,219.68,144.29,1.05,9.49,12.16
14-01-2023 05:00,14-01-2023 06:00,225.43,149.43,0.96,12.01,12.16
14-01-2023 06:00,14-01-2023 07:00,247.13,151.7,0.98,11.63,12.16
14-01-2023 07:00,14-01-2023 08:00,197.37,126.95,0.89,12.91,12.16
14-01-2023 08:00,14-01-2023 09:00,182.71,125.2,0.98,13.0,12.16
14-01-2023 09:00,14-01-2023 10:00,190.76,123.4,1.03,11.64,12.16
14-01-2023 10:00,14-01-2023 11:00,208.06,143.57,1.01,13.66,12.16
14-01-2023 11:00,14-01-2023 12:00,241.17,164.13,0.94,17.57,11.51
14-01-2023 12:00,14-01-2023 13:00,201.04,133.39,0.82,28.33,
14-01-2023 13:00,14-01-2023 14:00,180.52,90.03,0.89,26.61,11.59
14-01-2023 14:00,14-01-2023 15:00,213.37,119.47,0.83,31.18,16.18
14-01-2023 15:00,14-01-2023 16:00,193.94,124.58,0.83,32.77,19.06
14-01-2023 16:00,14-01-2023 17:00,157.42,89.0,0.88,27.35,23.33
14-01-2023 17:00,14-01-2023 18:00,142.78,75.81,0.92,22.09,28.08
14-01-2023 18:00,14-01-2023 19:00,166.92,100.39,1.0,16.71,32.31
14-01-2023 19:00,14-01-2023 20:00,147.67,86.09,1.0,13.81,30.46
