From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
01-01-2023 00:00,01-01-2023 01:00,198.42,146.28,3.08,7.45,25.17
01-01-2023 01:00,01-01-2023 02:00,202.59,149.67,3.0,8.16,24.54
01-01-2023 02:00,01-01-2023 03:00,194.12,135.64,2.91,7.92,24.84
01-01-2023 03:00,01-01-2023 04:00,195.13,134.89,2.81,7.92,24.31
01-01-2023 04:00,01-01-2023 05:00,176.57,127.87,2.73,7.79,24.63
01-01-2023 05:00,01-01-2023 06:00,158.13,106.25,2.62,9.03,24.32
01-01-2023 06:00,01-01-2023 07:00,134.97,76.64,2.37,9.65,21.54
01-01-2023 07:00,01-01-2023 08:00,100.29,48.18,2.23,7.11,20.08
01-01-2023 08:00,01-01-2023 09:00,80.03,38.11,2.24,8.56,20.23
01-01-2023 09:00,01-01-2023 10:00,69.59,26.43,2.17,10.47,19.22
01-01-2023 10:00,01-01-2023 11:00,87.0,26.32,2.07,16.51,18.58
01-01-2023 11:00,01-01-2023 12:00,116.68,86.12,2.0,30.61,18.19
01-01-2023 12:00,01-01-2023 13:00,130.87,94.4,1.94,45.57,18.1
01-01-2023 13:00,01-01-2023 14:00,120.41,80.09,1.89,53.84,17.81
01-01-2023 14:00,01-01-2023 15:00,115.44,65.25,1.87,62.27,17.73
01-01-2023 15:00,01-01-2023 16:00,119.97,66.82,1.88,64.21,17.81
01-01-2023 16:00,01-01-2023 17:00,141.06,79.43,1.9,56.99,17.81
01-01-2023 17:00,01-01-2023 18:00,119.81,61.48,1.92,32.59,17.73
01-01-2023 18:00,01-01-2023 19:00,117.45,60.75,2.46,10.29,24.09
01-01-2023 19:00,01-01-2023 20:00,131.13,57.41,2.72,8.37,28.78
01-01-2023 20:00,01-01-2023 21:00,162.08,70.75,2.93,8.07,34.26
01-01-2023 21:00,01-01-2023 22:00,172.23,91.06,2.89,8.25,32.89
01-01-2023 22:00,01-01-2023 23:00,181.57,105.5,2.84,9.03,34.71
01-01-2023 23:00,02-01-2023 00:00,194.64,138.35,2.83,10.33,35.26
02-01-2023 00:00,02-01-2023 01:00,207.55,140.96,2.93,14.24,36.86
02-01-2023 01:00,02-01-2023 02:00,261.38,168.65,2.99,13.78,32.86
02-01-2023 02:00,02-01-2023 03:00,244.5,167.15,2.75,9.33,21.18
02-01-2023 03:00,02-01-2023 04:00,218.09,139.72,2.59,11.06,20.57
02-01-2023 04:00,02-01-2023 05:00,232.81,129.82,2.42,11.65,19.5
02-01-2023 05:00,02-01-2023 06:00,246.38,124.52,2.36,16.21,19.01
02-01-2023 06:00,02-01-2023 07:00,253.71,133.08,2.37,30.88,18.89
02-01-2023 07:00,02-01-2023 08:00,250.91,158.59,2.42,28.42,18.68
02-01-2023 08:00,02-01-2023 09:00,266.98,151.15,2.31,30.25,18.76
02-01-2023 09:00,02-01-2023 10:00,283.51,160.85,2.38,38.96,19.24
02-01-2023 10:00,02-01-2023 11:00,313.6,201.81,2.43,58.08,18.88
02-01-2023 11:00,02-01-2023 12:00,391.23,229.34,2.42,58.14,18.54
02-01-2023 12:00,02-01-2023 13:00,372.77,257.11,2.42,55.86,18.21
02-01-2023 13:00,02-01-2023 14:00,362.49,222.12,2.42,30.76,18.04
02-01-2023 14:00,02-01-2023 15:00,322.86,178.58,2.41,34.96,17.86
02-01-2023 15:00,02-01-2023 16:00,306.72,187.27,2.41,40.18,17.76
02-01-2023 16:00,02-01-2023 17:00,347.9,228.12,2.43,36.94,17.93
02-01-2023 17:00,02-01-2023 18:00,347.1,212.14,2.45,22.68,18.42
02-01-2023 18:00,02-01-2023 19:00,339.11,189.78,2.5,18.17,18.52
02-01-2023 19:00,02-01-2023 20:00,263.03,148.79,2.48,11.83,18.28
02-01-2023 20:00,02-01-2023 21:00,220.29,131.81,2.44,10.43,19.17
02-01-2023 21:00,02-01-2023 22:00,218.8,168.28,2.46,9.77,18.64
02-01-2023 22:00,02-01-2023 23:00,216.24,148.69,2.49,11.1,19.06
02-01-2023 23:00,03-01-2023 00:00,231.48,133.1,2.5,8.37,19.58
03-01-2023 00:00,03-01-2023 01:00,222.97,125.36,2.48,8.44,20.26
03-01-2023 01:00,03-01-2023 02:00,244.46,147.08,2.47,8.83,20.62
03-01-2023 02:00,03-01-2023 03:00,238.08,153.36,2.47,9.04,21.14
03-01-2023 03:00,03-01-2023 04:00,242.46,146.79,2.47,8.62,20.15
03-01-2023 04:00,03-01-2023 05:00,315.35,156.5,2.4,8.07,18.33
03-01-2023 05:00,03-01-2023 06:00,363.0,198.88,2.34,9.75,18.12
03-01-2023 06:00,03-01-2023 07:00,334.08,212.85,2.31,9.78,17.87
03-01-2023 07:00,03-01-2023 08:00,316.37,196.02,2.26,10.06,17.8
03-01-2023 08:00,03-01-2023 09:00,286.63,176.76,2.18,9.42,17.92
03-01-2023 09:00,03-01-2023 10:00,284.01,176.63,2.12,13.03,17.93
03-01-2023 10:00,03-01-2023 11:00,334.76,202.73,2.11,14.81,18.13
03-01-2023 11:00,03-01-2023 12:00,302.73,220.98,2.1,18.46,18.04
03-01-2023 12:00,03-01-2023 13:00,294.51,198.87,2.09,27.57,17.94
03-01-2023 13:00,03-01-2023 14:00,339.24,191.08,2.17,20.61,17.96
03-01-2023 14:00,03-01-2023 15:00,378.3,208.0,2.26,20.95,17.84
03-01-2023 15:00,03-01-2023 16:00,405.37,229.76,2.27,23.29,17.8
03-01-2023 16:00,03-01-2023 17:00,375.35,223.28,2.28,20.09,17.89
03-01-2023 17:00,03-01-2023 18:00,352.1,196.14,2.29,11.75,17.88
03-01-2023 18:00,03-01-2023 19:00,347.71,170.92,2.31,9.47,19.13
03-01-2023 19:00,03-01-2023 20:00,318.08,157.93,2.38,8.6,20.34
03-01-2023 20:00,03-01-2023 21:00,357.36,182.16,2.43,8.45,20.8
03-01-2023 21:00,03-01-2023 22:00,357.86,171.14,2.46,7.84,21.4
03-01-2023 22:00,03-01-2023 23:00,365.07,159.25,2.53,9.64,22.23
03-01-2023 23:00,04-01-2023 00:00,351.65,145.07,2.6,8.47,21.6
04-01-2023 00:00,04-01-2023 01:00,287.25,117.04,2.6,7.42,21.16
04-01-2023 01:00,04-01-2023 02:00,269.94,110.93,2.6,8.18,19.63
04-01-2023 02:00,04-01-2023 03:00,313.98,109.3,2.52,8.04,18.88
04-01-2023 03:00,04-01-2023 04:00,346.29,107.93,2.39,7.55,18.65
04-01-2023 04:00,04-01-2023 05:00,285.34,97.51,2.25,9.35,18.28
04-01-2023 05:00,04-01-2023 06:00,208.73,89.21,2.17,9.88,18.15
04-01-2023 06:00,04-01-2023 07:00,163.95,79.05,2.13,11.73,17.86
04-01-2023 07:00,04-01-2023 08:00,109.23,64.16,2.1,14.34,17.93
04-01-2023 08:00,04-01-2023 09:00,119.96,57.75,2.08,10.26,17.73
04-01-2023 09:00,04-01-2023 10:00,135.41,66.34,2.06,10.53,17.85
04-01-2023 10:00,04-01-2023 11:00,144.27,83.05,2.05,11.14,17.79
04-01-2023 11:00,04-01-2023 12:00,183.52,126.82,2.04,14.5,17.91
04-01-2023 12:00,04-01-2023 13:00,216.99,153.89,2.05,20.08,17.96
04-01-2023 13:00,04-01-2023 14:00,254.59,165.68,2.08,26.72,17.97
04-01-2023 14:00,04-01-2023 15:00,270.5,153.25,2.14,32.07,17.73
04-01-2023 15:00,04-01-2023 16:00,269.04,162.46,2.16,31.81,17.82
04-01-2023 16:00,04-01-2023 17:00,289.6,160.55,2.14,28.89,17.82
04-01-2023 17:00,04-01-2023 18:00,271.13,160.49,2.13,16.15,17.73
04-01-2023 18:00,04-01-2023 19:00,228.49,129.53,2.15,8.53,19.27
04-01-2023 19:00,04-01-2023 20:00,220.15,127.58,2.25,9.03,23.33
04-01-2023 20:00,04-01-2023 21:00,255.47,143.29,2.44,9.37,26.45
04-01-2023 21:00,04-01-2023 22:00,268.35,146.7,2.63,9.02,27.78
04-01-2023 22:00,04-01-2023 23:00,270.36,166.64,2.73,8.48,27.7
04-01-2023 23:00,05-01-2023 00:00,263.24,179.75,2.79,9.1,27.94
05-01-2023 00:00,05-01-2023 01:00,253.57,147.76,2.82,8.36,26.59
05-01-2023 01:00,05-01-2023 02:00,224.58,148.37,2.81,9.66,27.24
05-01-2023 02:00,05-01-2023 03:00,226.09,150.21,2.8,6.64,25.8
05-01-2023 03:00,05-01-2023 04:00,233.58,153.01,2.78,8.62,26.04
05-01-2023 04:00,05-01-2023 05:00,255.65,140.49,2.74,8.65,23.63
05-01-2023 05:00,05-01-2023 06:00,187.75,82.69,2.65,7.33,20.67
05-01-2023 06:00,05-01-2023 07:00,151.28,66.09,2.49,7.99,19.84
05-01-2023 07:00,05-01-2023 08:00,178.42,72.92,2.33,8.0,19.29
05-01-2023 08:00,05-01-2023 09:00,179.51,64.57,2.23,7.82,19.54
05-01-2023 09:00,05-01-2023 10:00,155.29,76.49,2.19,8.44,19.3
05-01-2023 10:00,05-01-2023 11:00,157.19,70.69,2.17,7.98,19.2
05-01-2023 11:00,05-01-2023 12:00,167.58,88.61,2.16,8.75,19.26
05-01-2023 12:00,05-01-2023 13:00,196.89,124.06,2.15,9.19,18.97
05-01-2023 13:00,05-01-2023 14:00,257.13,176.64,2.16,18.16,18.51
05-01-2023 14:00,05-01-2023 15:00,322.49,191.18,2.21,25.74,17.85
05-01-2023 15:00,05-01-2023 16:00,302.0,168.13,2.23,27.74,17.78
05-01-2023 16:00,05-01-2023 17:00,256.03,189.9,1.4,28.82,17.75
05-01-2023 17:00,05-01-2023 18:00,377.1,236.25,1.25,19.29,18.02
05-01-2023 18:00,05-01-2023 19:00,352.1,205.32,2.74,8.58,19.89
05-01-2023 19:00,05-01-2023 20:00,342.97,175.5,2.85,9.72,22.52
05-01-2023 20:00,05-01-2023 21:00,327.68,205.06,2.97,9.83,25.91
05-01-2023 21:00,05-01-2023 22:00,311.65,211.16,3.08,9.6,29.2
05-01-2023 22:00,05-01-2023 23:00,331.86,219.64,3.17,9.39,31.75
05-01-2023 23:00,06-01-2023 00:00,349.25,214.22,3.27,9.26,34.33
06-01-2023 00:00,06-01-2023 01:00,364.19,262.76,3.24,11.73,34.13
06-01-2023 01:00,06-01-2023 02:00,459.08,284.67,3.26,10.32,30.87
06-01-2023 02:00,06-01-2023 03:00,529.52,233.36,3.25,9.21,24.77
06-01-2023 03:00,06-01-2023 04:00,474.11,159.69,3.17,8.51,23.25
06-01-2023 04:00,06-01-2023 05:00,355.76,125.35,3.07,8.19,21.61
