From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
07-01-2023 22:00,07-01-2023 23:00,1000.0,310.25,1.86,69.88,6.57
07-01-2023 23:00,08-01-2023 00:00,1000.0,438.0,2.02,63.27,5.07
08-01-2023 00:00,08-01-2023 01:00,1000.0,372.0,1.79,65.23,4.82
08-01-2023 01:00,08-01-2023 02:00,1000.0,360.75,1.66,46.47,3.45
08-01-2023 02:00,08-01-2023 03:00,1000.0,256.75,1.42,47.82,5.22
08-01-2023 03:00,08-01-2023 04:00,1000.0,222.75,1.22,37.1,4.75
08-01-2023 04:00,08-01-2023 05:00,1000.0,155.0,1.09,29.38,4.5
08-01-2023 05:00,08-01-2023 06:00,1000.0,112.0,1.04,27.2,4.98
08-01-2023 06:00,08-01-2023 07:00,1000.0,101.0,1.02,24.25,5.18
08-01-2023 07:00,08-01-2023 08:00,1000.0,109.0,1.03,25.75,4.78
08-01-2023 08:00,08-01-2023 09:00,1000.0,114.0,1.06,27.18,5.5
08-01-2023 09:00,08-01-2023 10:00,1000.0,114.0,1.05,28.82,5.75
08-01-2023 10:00,08-01-2023 11:00,1000.0,113.0,1.08,31.67,4.35
08-01-2023 11:00,08-01-2023 12:00,1000.0,126.0,1.18,32.6,4.9
08-01-2023 12:00,08-01-2023 13:00,1000.0,159.0,1.27,37.73,19.85
08-01-2023 13:00,08-01-2023 14:00,1000.0,195.0,1.2,40.4,19.85
08-01-2023 14:00,08-01-2023 15:00,1000.0,202.25,1.24,50.45,29.98
08-01-2023 15:00,08-01-2023 16:00,,235.75,1.19,53.4,15.98
08-01-2023 16:00,08-01-2023 17:00,339.0,217.0,1.23,49.95,14.8
08-01-2023 17:00,08-01-2023 18:00,334.0,229.0,1.32,43.67,12.35
08-01-2023 18:00,08-01-2023 19:00,374.0,240.25,1.67,54.03,11.45
08-01-2023 19:00,08-01-2023 20:00,489.0,340.0,1.89,68.2,12.53
08-01-2023 20:00,08-01-2023 21:00,462.0,326.0,2.19,72.9,9.95
08-01-2023 21:00,08-01-2023 22:00,1000.0,389.0,2.54,80.6,8.38
08-01-2023 22:00,08-01-2023 23:00,1000.0,406.25,3.11,96.75,6.05
08-01-2023 23:00,09-01-2023 00:00,1000.0,491.0,2.99,151.43,3.03
09-01-2023 00:00,09-01-2023 01:00,1000.0,415.0,3.11,156.1,0.7
09-01-2023 01:00,09-01-2023 02:00,520.0,407.75,3.11,77.42,2.65
09-01-2023 02:00,09-01-2023 03:00,430.0,339.0,2.62,71.3,7.57
09-01-2023 03:00,09-01-2023 04:00,365.0,272.75,2.28,41.6,12.38
09-01-2023 04:00,09-01-2023 05:00,295.0,226.0,2.43,41.58,11.38
09-01-2023 05:00,09-01-2023 06:00,310.0,233.75,2.32,39.92,10.97
09-01-2023 06:00,09-01-2023 07:00,294.0,218.0,2.26,38.35,8.8
09-01-2023 07:00,09-01-2023 08:00,282.0,197.0,2.2,39.97,8.58
09-01-2023 08:00,09-01-2023 09:00,265.0,182.0,2.16,41.0,9.1
09-01-2023 09:00,09-01-2023 10:00,259.0,178.0,2.04,38.97,8.97
09-01-2023 10:00,09-01-2023 11:00,242.0,171.0,2.03,41.33,10.85
09-01-2023 11:00,09-01-2023 12:00,285.0,196.0,2.0,44.25,14.7
09-01-2023 12:00,09-01-2023 13:00,333.0,212.25,1.92,55.22,25.57
09-01-2023 13:00,09-01-2023 14:00,407.9,254.0,1.88,75.4,24.5
09-01-2023 14:00,09-01-2023 15:00,,,,,
09-01-2023 15:00,09-01-2023 16:00,,,,,
09-01-2023 16:00,09-01-2023 17:00,,,,,
09-01-2023 17:00,09-01-2023 18:00,,,,,
09-01-2023 18:00,09-01-2023 19:00,,,,,
09-01-2023 19:00,09-01-2023 20:00,,,,,
09-01-2023 20:00,09-01-2023 21:00,,,,,
09-01-2023 21:00,09-01-2023 22:00,,,,,
09-01-2023 22:00,09-01-2023 23:00,,,,,
09-01-2023 23:00,10-01-2023 00:00,,,,,
10-01-2023 00:00,10-01-2023 01:00,,,,,
10-01-2023 01:00,10-01-2023 02:00,,,,,
10-01-2023 02:00,10-01-2023 03:00,,,,,
10-01-2023 03:00,10-01-2023 04:00,,,,,
10-01-2023 04:00,10-01-2023 05:00,,,,,
10-01-2023 05:00,10-01-2023 06:00,,,,,
10-01-2023 06:00,10-01-2023 07:00,,,,,
10-01-2023 07:00,10-01-2023 08:00,,,,,
10-01-2023 08:00,10-01-2023 09:00,230.0,125.0,,16.2,7.6
10-01-2023 09:00,10-01-2023 10:00,240.5,126.5,1.24,18.55,9.43
10-01-2023 10:00,10-01-2023 11:00,246.0,117.0,1.17,23.4,10.7
10-01-2023 11:00,10-01-2023 12:00,299.5,137.0,1.18,23.5,12.62
10-01-2023 12:00,10-01-2023 13:00,,,1.21,,14.65
10-01-2023 13:00,10-01-2023 14:00,,,,25.87,22.45
10-01-2023 14:00,10-01-2023 15:00,247.0,170.0,,29.95,12.13
10-01-2023 15:00,10-01-2023 16:00,207.0,144.0,0.83,15.2,13.0
10-01-2023 16:00,10-01-2023 17:00,219.0,150.0,0.78,10.03,13.75
10-01-2023 17:00,10-01-2023 18:00,217.0,133.0,0.83,8.25,8.6
10-01-2023 18:00,10-01-2023 19:00,227.0,141.0,1.09,4.8,6.55
10-01-2023 19:00,10-01-2023 20:00,277.75,178.0,1.87,4.45,13.8
10-01-2023 20:00,10-01-2023 21:00,501.25,322.0,1.74,4.15,12.8
10-01-2023 21:00,10-01-2023 22:00,364.5,234.0,1.49,4.15,14.68
10-01-2023 22:00,10-01-2023 23:00,289.25,194.0,1.36,3.67,12.53
10-01-2023 23:00,11-01-2023 00:00,262.0,183.0,1.16,3.8,12.4
11-01-2023 00:00,11-01-2023 01:00,231.0,141.0,0.86,7.88,7.35
11-01-2023 01:00,11-01-2023 02:00,149.0,101.0,0.71,8.57,3.78
11-01-2023 02:00,11-01-2023 03:00,148.0,84.0,0.68,6.78,4.5
11-01-2023 03:00,11-01-2023 04:00,147.0,76.0,0.67,5.45,4.57
11-01-2023 04:00,11-01-2023 05:00,148.0,75.0,0.68,4.43,5.8
11-01-2023 05:00,11-01-2023 06:00,174.75,84.0,0.63,4.75,5.8
11-01-2023 06:00,11-01-2023 07:00,149.25,82.0,0.61,4.75,5.32
11-01-2023 07:00,11-01-2023 08:00,104.0,65.0,0.62,4.8,4.03
11-01-2023 08:00,11-01-2023 09:00,121.75,75.0,0.7,5.28,2.67
11-01-2023 09:00,11-01-2023 10:00,142.0,88.0,0.87,5.2,4.72
11-01-2023 10:00,11-01-2023 11:00,164.0,113.0,1.02,5.45,8.8
11-01-2023 11:00,11-01-2023 12:00,202.75,138.0,1.22,7.12,13.07
11-01-2023 12:00,11-01-2023 13:00,272.0,192.0,1.41,12.82,23.0
11-01-2023 13:00,11-01-2023 14:00,375.5,244.0,1.6,24.73,36.62
11-01-2023 14:00,11-01-2023 15:00,469.75,291.0,1.67,45.2,32.85
11-01-2023 15:00,11-01-2023 16:00,583.75,344.0,1.56,44.1,28.55
11-01-2023 16:00,11-01-2023 17:00,580.0,327.0,1.31,27.25,24.2
11-01-2023 17:00,11-01-2023 18:00,517.25,295.0,1.45,5.47,37.23
11-01-2023 18:00,11-01-2023 19:00,616.5,350.0,1.7,4.03,37.23
11-01-2023 19:00,11-01-2023 20:00,627.0,376.0,1.69,3.75,29.73
11-01-2023 20:00,11-01-2023 21:00,429.5,288.0,1.64,3.47,22.35
11-01-2023 21:00,11-01-2023 22:00,349.25,240.0,1.64,4.53,19.1
11-01-2023 22:00,11-01-2023 23:00,348.0,237.0,1.63,4.75,13.65
11-01-2023 23:00,12-01-2023 00:00,391.0,250.0,1.42,4.13,12.77
12-01-2023 00:00,12-01-2023 01:00,322.0,205.0,1.34,4.5,9.65
12-01-2023 01:00,12-01-2023 02:00,297.0,202.0,1.43,6.0,10.82
12-01-2023 02:00,12-01-2023 03:00,337.0,224.0,1.41,12.2,12.8
12-01-2023 03:00,12-01-2023 04:00,340.0,220.0,1.36,7.82,13.7
12-01-2023 04:00,12-01-2023 05:00,374.0,262.0,1.31,3.52,12.0
12-01-2023 05:00,12-01-2023 06:00,378.0,247.0,1.24,3.62,8.9
12-01-2023 06:00,12-01-2023 07:00,375.0,230.0,1.34,4.92,5.35
12-01-2023 07:00,12-01-2023 08:00,386.0,241.0,1.57,5.58,3.75
12-01-2023 08:00,12-01-2023 09:00,426.75,265.0,1.95,7.12,8.12
12-01-2023 09:00,12-01-2023 10:00,436.0,278.0,1.94,6.3,18.73
12-01-2023 10:00,12-01-2023 11:00,441.0,292.0,1.74,4.22,24.95
12-01-2023 11:00,12-01-2023 12:00,368.0,238.0,1.49,7.3,26.42
12-01-2023 12:00,12-01-2023 13:00,301.25,182.0,1.24,15.65,18.38
12-01-2023 13:00,12-01-2023 14:00,276.0,174.0,1.12,25.9,14.93
12-01-2023 14:00,12-01-2023 15:00,263.0,153.0,1.16,30.47,12.0
12-01-2023 15:00,12-01-2023 16:00,253.0,158.0,1.5,54.5,16.4
12-01-2023 16:00,12-01-2023 17:00,422.5,244.0,1.31,34.23,16.18
12-01-2023 17:00,12-01-2023 18:00,367.0,209.0,1.34,17.52,17.02
12-01-2023 18:00,12-01-2023 19:00,331.0,209.0,1.56,8.25,22.12
12-01-2023 19:00,12-01-2023 20:00,336.0,224.0,1.96,7.82,22.12
12-01-2023 20:00,12-01-2023 21:00,386.0,263.0,2.31,8.15,21.0
12-01-2023 21:00,12-01-2023 22:00,391.75,254.0,2.5,4.5,15.75
12-01-2023 22:00,12-01-2023 23:00,380.0,238.0,2.47,4.1,16.12
12-01-2023 23:00,13-01-2023 00:00,357.0,245.0,2.58,3.8,17.0
13-01-2023 00:00,13-01-2023 01:00,366.75,245.0,2.33,3.55,17.8
13-01-2023 01:00,13-01-2023 02:00,392.0,252.0,2.24,9.68,17.05
13-01-2023 02:00,13-01-2023 03:00,372.25,235.0,1.99,10.53,12.47
13-01-2023 03:00,13-01-2023 04:00,408.0,258.0,1.59,3.25,8.18
13-01-2023 04:00,13-01-2023 05:00,316.25,206.0,1.62,6.32,6.72
13-01-2023 05:00,13-01-2023 06:00,329.0,222.0,1.68,7.88,9.1
13-01-2023 06:00,13-01-2023 07:00,338.0,230.0,1.62,10.55,13.45
13-01-2023 07:00,13-01-2023 08:00,320.0,211.0,1.58,33.75,16.0
13-01-2023 08:00,13-01-2023 09:00,288.0,211.0,1.69,7.7,18.15
13-01-2023 09:00,13-01-2023 10:00,355.75,240.0,1.78,2.15,35.77
13-01-2023 10:00,13-01-2023 11:00,388.75,278.0,1.82,5.3,28.52
13-01-2023 11:00,13-01-2023 12:00,381.0,264.0,1.83,11.1,22.5
13-01-2023 12:00,13-01-2023 13:00,366.0,249.0,1.72,21.12,19.62
13-01-2023 13:00,13-01-2023 14:00,348.0,241.0,1.52,26.33,17.55
13-01-2023 14:00,13-01-2023 15:00,302.0,210.0,1.51,28.0,20.77
13-01-2023 15:00,13-01-2023 16:00,330.75,209.0,1.46,23.4,24.3
13-01-2023 16:00,13-01-2023 17:00,311.0,192.0,1.46,11.48,22.27
13-01-2023 17:00,13-01-2023 18:00,343.75,182.0,1.62,10.75,17.68
13-01-2023 18:00,13-01-2023 19:00,402.67,230.0,1.67,5.23,10.62
13-01-2023 19:00,13-01-2023 20:00,375.0,250.0,1.72,5.1,9.07
13-01-2023 20:00,13-01-2023 21:00,362.0,237.0,1.64,6.32,8.95
13-01-2023 21:00,13-01-2023 22:00,278.25,202.0,1.55,6.9,9.05
13-01-2023 22:00,13-01-2023 23:00,246.0,183.0,1.48,6.75,9.95
13-01-2023 23:00,14-01-2023 00:00,240.0,185.0,1.3,6.13,10.13
14-01-2023 00:00,14-01-2023 01:00,304.75,211.0,1.12,6.97,9.97
14-01-2023 01:00,14-01-2023 02:00,314.0,204.0,1.03,10.2,5.0
14-01-2023 02:00,14-01-2023 03:00,272.0,190.0,0.97,8.92,4.52
14-01-2023 03:00,14-01-2023 04:00,304.75,206.0,0.94,9.18,5.38
14-01-2023 04:00,14-01-2023 05:00,290.0,193.0,0.87,11.27,6.83
14-01-2023 05:00,14-01-2023 06:00,319.75,205.0,0.79,19.35,7.6
14-01-2023 06:00,14-01-2023 07:00,279.0,177.0,0.7,23.1,6.6
14-01-2023 07:00,14-01-2023 08:00,239.25,151.0,0.68,24.48,2.8
14-01-2023 08:00,14-01-2023 09:00,236.0,149.0,0.7,20.18,3.1
14-01-2023 09:00,14-01-2023 10:00,239.0,150.0,0.64,18.4,3.1
14-01-2023 10:00,14-01-2023 11:00,243.0,144.0,0.64,16.45,4.85
14-01-2023 11:00,14-01-2023 12:00,262.0,140.0,0.59,16.48,7.12
14-01-2023 12:00,14-01-2023 13:00,237.25,138.0,0.49,21.43,8.73
14-01-2023 13:00,14-01-2023 14:00,203.25,118.0,0.38,26.07,8.47
14-01-2023 14:00,14-01-2023 15:00,192.0,97.0,0.3,44.05,3.75
14-01-2023 15:00,14-01-2023 16:00,192.0,90.0,0.29,41.27,2.35
14-01-2023 16:00,14-01-2023 17:00,173.0,87.0,0.29,41.02,2.05
14-01-2023 17:00,14-01-2023 18:00,166.0,83.0,0.54,28.85,6.15
14-01-2023 18:00,14-01-2023 19:00,207.75,125.0,0.61,20.6,11.8
14-01-2023 19:00,14-01-2023 20:00,206.0,136.0,0.68,9.75,13.55
14-01-2023 20:00,14-01-2023 21:00,222.0,149.0,0.72,7.8,12.78
14-01-2023 21:00,14-01-2023 22:00,238.0,138.0,0.69,12.77,9.98
14-01-2023 22:00,14-01-2023 23:00,203.0,130.0,0.54,14.1,8.05
14-01-2023 23:00,15-01-2023 00:00,155.0,98.0,0.47,10.7,6.73
15-01-2023 00:00,15-01-2023 01:00,194.0,134.0,0.46,11.3,6.13
