From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
01-01-2023 00:00,01-01-2023 01:00,200.5,145.0,0.7,2.15,39.4
01-01-2023 01:00,01-01-2023 02:00,182.25,138.75,0.2,,36.52
01-01-2023 02:00,01-01-2023 03:00,177.75,138.5,0.1,2.0,35.6
01-01-2023 03:00,01-01-2023 04:00,179.75,140.0,0.15,2.02,34.05
01-01-2023 04:00,01-01-2023 05:00,189.75,142.75,0.23,2.25,31.92
01-01-2023 05:00,01-01-2023 06:00,212.25,144.0,0.05,2.1,33.8
01-01-2023 06:00,01-01-2023 07:00,171.25,116.0,,2.4,34.4
01-01-2023 07:00,01-01-2023 08:00,142.0,97.0,0.35,2.35,34.98
01-01-2023 08:00,01-01-2023 09:00,160.5,103.75,0.38,4.38,39.97
01-01-2023 09:00,01-01-2023 10:00,174.5,115.75,0.47,6.82,40.83
01-01-2023 10:00,01-01-2023 11:00,218.5,147.75,0.58,12.72,38.1
01-01-2023 11:00,01-01-2023 12:00,235.0,153.25,0.47,19.1,32.57
01-01-2023 12:00,01-01-2023 13:00,222.0,142.0,0.4,25.55,26.17
01-01-2023 13:00,01-01-2023 14:00,195.25,124.0,0.07,30.25,18.1
01-01-2023 14:00,01-01-2023 15:00,149.25,92.0,0.0,31.65,17.18
01-01-2023 15:00,01-01-2023 16:00,141.5,76.0,0.0,30.52,15.57
01-01-2023 16:00,01-01-2023 17:00,138.25,77.75,0.0,27.65,18.43
01-01-2023 17:00,01-01-2023 18:00,148.25,91.25,0.05,22.23,19.85
01-01-2023 18:00,01-01-2023 19:00,163.25,99.0,0.4,9.12,45.72
01-01-2023 19:00,01-01-2023 20:00,289.25,161.5,1.82,2.4,66.18
01-01-2023 20:00,01-01-2023 21:00,488.0,283.25,3.0,2.4,66.17
01-01-2023 21:00,01-01-2023 22:00,561.5,349.25,3.35,2.25,61.15
01-01-2023 22:00,01-01-2023 23:00,556.0,363.0,4.62,2.55,52.77
01-01-2023 23:00,02-01-2023 00:00,668.25,446.75,3.42,2.2,51.12
02-01-2023 00:00,02-01-2023 01:00,557.75,361.0,1.3,1.98,39.55
02-01-2023 01:00,02-01-2023 02:00,396.25,266.25,0.35,,28.23
