From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
01-01-2023 00:00,01-01-2023 01:00,250.0,190.0,2.48,4.5,22.65
01-01-2023 01:00,01-01-2023 02:00,245.0,178.0,2.33,3.5,23.0
01-01-2023 02:00,01-01-2023 03:00,230.0,172.0,1.4,3.6,18.9
01-01-2023 03:00,01-01-2023 04:00,218.0,162.0,1.35,3.58,18.7
01-01-2023 04:00,01-01-2023 05:00,190.0,146.0,0.8,2.92,23.42
01-01-2023 05:00,01-01-2023 06:00,146.0,91.0,0.78,2.65,25.62
01-01-2023 06:00,01-01-2023 07:00,135.0,91.0,0.7,3.07,27.88
01-01-2023 07:00,01-01-2023 08:00,132.0,85.0,0.77,3.15,27.1
01-01-2023 08:00,01-01-2023 09:00,134.0,91.0,1.35,5.92,35.17
01-01-2023 09:00,01-01-2023 10:00,144.0,95.0,1.07,30.45,23.02
01-01-2023 10:00,01-01-2023 11:00,124.0,92.0,1.03,50.38,18.8
01-01-2023 11:00,01-01-2023 12:00,121.0,92.0,0.85,72.32,15.48
01-01-2023 12:00,01-01-2023 13:00,121.0,84.0,0.8,93.17,13.55
01-01-2023 13:00,01-01-2023 14:00,121.0,86.0,0.7,109.5,11.18
01-01-2023 14:00,01-01-2023 15:00,111.0,85.0,1.1,119.5,9.88
01-01-2023 15:00,01-01-2023 16:00,114.0,78.0,1.2,122.2,11.82
01-01-2023 16:00,01-01-2023 17:00,144.0,92.0,1.3,96.95,13.58
01-01-2023 17:00,01-01-2023 18:00,141.0,75.0,1.38,40.4,28.38
01-01-2023 18:00,01-01-2023 19:00,141.0,66.0,2.38,3.17,47.9
01-01-2023 19:00,01-01-2023 20:00,217.0,112.0,3.73,3.42,48.17
01-01-2023 20:00,01-01-2023 21:00,262.0,169.0,3.4,4.53,45.85
01-01-2023 21:00,01-01-2023 22:00,350.0,249.0,4.05,5.23,39.58
01-01-2023 22:00,01-01-2023 23:00,345.0,259.0,5.0,5.18,36.38
01-01-2023 23:00,02-01-2023 00:00,395.0,289.0,4.82,8.07,27.75
02-01-2023 00:00,02-01-2023 01:00,377.0,283.0,2.68,10.98,25.15
02-01-2023 01:00,02-01-2023 02:00,364.0,282.0,1.03,6.7,24.15
02-01-2023 02:00,02-01-2023 03:00,307.0,226.0,1.2,5.8,20.0
02-01-2023 03:00,02-01-2023 04:00,268.0,204.0,1.23,8.75,19.07
