From Date,To Date,PM10,PM2.5,CO,Ozone,NO2
03-01-2023 10:00,03-01-2023 11:00,347.0,216.0,0.95,14.48,11.3
03-01-2023 11:00,03-01-2023 12:00,411.0,235.0,0.88,16.95,9.97
03-01-2023 12:00,03-01-2023 13:00,361.0,223.0,0.8,18.55,9.0
03-01-2023 13:00,03-01-2023 14:00,327.0,208.0,0.8,20.77,8.45
03-01-2023 14:00,03-01-2023 15:00,322.0,215.0,0.83,23.5,8.7
03-01-2023 15:00,03-01-2023 16:00,325.0,208.0,0.82,25.12,9.02
03-01-2023 16:00,03-01-2023 17:00,349.0,199.0,0.83,21.77,10.55
03-01-2023 17:00,03-01-2023 18:00,438.0,256.0,0.95,15.95,15.38
03-01-2023 18:00,03-01-2023 19:00,499.0,289.0,1.05,10.17,19.48
03-01-2023 19:00,03-01-2023 20:00,614.0,362.0,1.3,6.07,22.42
03-01-2023 20:00,03-01-2023 21:00,608.0,335.0,1.23,4.6,19.9
03-01-2023 21:00,03-01-2023 22:00,453.0,240.0,1.2,1.62,16.5
03-01-2023 22:00,03-01-2023 23:00,422.0,219.0,1.07,4.65,15.03
03-01-2023 23:00,04-01-2023 00:00,388.0,195.0,1.0,5.55,12.8
04-01-2023 00:00,04-01-2023 01:00,371.0,188.0,0.9,6.98,12.1
04-01-2023 01:00,04-01-2023 02:00,366.0,145.0,0.8,10.0,10.22
04-01-2023 02:00,04-01-2023 03:00,292.0,123.0,,10.42,
04-01-2023 03:00,04-01-2023 04:00,221.0,108.0,0.78,11.07,7.55
04-01-2023 04:00,04-01-2023 05:00,206.0,103.0,0.7,12.28,7.17
04-01-2023 05:00,04-01-2023 06:00,157.0,89.0,0.7,11.65,6.52
04-01-2023 06:00,04-01-2023 07:00,169.0,100.0,0.7,14.58,6.6
04-01-2023 07:00,04-01-2023 08:00,154.0,97.0,0.77,16.32,7.58
04-01-2023 08:00,04-01-2023 09:00,196.0,144.0,0.85,16.6,8.85
04-01-2023 09:00,04-01-2023 10:00,246.0,173.0,0.93,15.97,11.82
04-01-2023 10:00,04-01-2023 11:00,309.67,232.0,0.85,12.75,9.37
04-01-2023 11:00,04-01-2023 12:00,260.75,181.75,0.88,13.8,9.23
04-01-2023 12:00,04-01-2023 13:00,264.25,174.0,0.82,18.1,9.22
04-01-2023 13:00,04-01-2023 14:00,266.0,167.5,0.73,19.3,8.1
04-01-2023 14:00,04-01-2023 15:00,228.5,155.0,0.7,23.83,7.28
04-01-2023 15:00,04-01-2023 16:00,216.5,146.75,0.7,26.3,7.53
04-01-2023 16:00,04-01-2023 17:00,218.75,133.0,0.7,25.18,8.55
04-01-2023 17:00,04-01-2023 18:00,237.75,129.5,0.9,15.0,13.9
04-01-2023 18:00,04-01-2023 19:00,343.25,204.75,1.42,6.8,25.48
04-01-2023 19:00,04-01-2023 20:00,480.0,313.75,2.2,7.1,30.65
04-01-2023 20:00,04-01-2023 21:00,613.0,405.75,1.98,6.55,23.4
04-01-2023 21:00,04-01-2023 22:00,527.25,317.25,1.4,4.08,20.75
04-01-2023 22:00,04-01-2023 23:00,446.25,298.75,1.25,3.07,15.55
04-01-2023 23:00,05-01-2023 00:00,336.25,214.25,1.17,4.73,11.9
05-01-2023 00:00,05-01-2023 01:00,283.0,186.0,1.27,5.35,11.78
05-01-2023 01:00,05-01-2023 02:00,282.5,178.25,1.35,6.8,12.55
05-01-2023 02:00,05-01-2023 03:00,253.75,156.0,,5.3,
05-01-2023 03:00,05-01-2023 04:00,188.25,105.75,0.9,4.92,15.35
05-01-2023 04:00,05-01-2023 05:00,253.5,107.5,0.8,5.57,17.88
05-01-2023 05:00,05-01-2023 06:00,288.25,107.25,0.78,2.3,22.52
05-01-2023 06:00,05-01-2023 07:00,237.5,106.75,0.75,4.15,21.3
05-01-2023 07:00,05-01-2023 08:00,224.25,97.25,0.8,5.35,15.75
05-01-2023 08:00,05-01-2023 09:00,223.75,105.75,0.9,7.9,9.93
05-01-2023 09:00,05-01-2023 10:00,163.0,100.0,0.85,11.43,9.33
05-01-2023 10:00,05-01-2023 11:00,156.25,95.75,0.8,9.07,10.7
05-01-2023 11:00,05-01-2023 12:00,166.75,104.25,0.82,8.77,10.22
05-01-2023 12:00,05-01-2023 13:00,174.0,115.75,0.8,10.2,10.08
05-01-2023 13:00,05-01-2023 14:00,168.25,127.0,0.8,11.15,8.9
05-01-2023 14:00,05-01-2023 15:00,187.25,142.5,0.8,12.85,8.83
05-01-2023 15:00,05-01-2023 16:00,194.75,141.25,0.8,16.48,9.77
05-01-2023 16:00,05-01-2023 17:00,233.5,166.25,0.88,16.4,11.55
05-01-2023 17:00,05-01-2023 18:00,297.0,188.5,1.05,11.32,16.43
05-01-2023 18:00,05-01-2023 19:00,362.75,227.25,1.75,7.18,24.32
05-01-2023 19:00,05-01-2023 20:00,510.25,342.25,3.02,6.55,20.35
05-01-2023 20:00,05-01-2023 21:00,577.0,504.5,3.85,6.2,20.5
05-01-2023 21:00,05-01-2023 22:00,768.0,689.0,3.55,4.45,15.88
05-01-2023 22:00,05-01-2023 23:00,758.75,545.5,2.02,4.17,21.38
05-01-2023 23:00,06-01-2023 00:00,690.5,357.0,1.5,4.75,19.93
06-01-2023 00:00,06-01-2023 01:00,580.5,271.0,1.23,4.7,19.98
06-01-2023 01:00,06-01-2023 02:00,593.75,250.25,1.12,7.2,18.08
06-01-2023 02:00,06-01-2023 03:00,496.25,196.0,,5.32,
06-01-2023 03:00,06-01-2023 04:00,368.25,157.75,0.9,5.53,14.25
06-01-2023 04:00,06-01-2023 05:00,293.75,132.75,0.9,5.38,15.2
06-01-2023 05:00,06-01-2023 06:00,307.0,132.5,0.85,3.08,13.78
06-01-2023 06:00,06-01-2023 07:00,281.25,130.25,0.8,3.35,12.95
06-01-2023 07:00,06-01-2023 08:00,230.25,117.25,0.77,6.2,11.6
06-01-2023 08:00,06-01-2023 09:00,203.0,113.5,0.8,6.0,11.8
06-01-2023 09:00,06-01-2023 10:00,226.0,127.5,0.9,8.03,12.6
06-01-2023 10:00,06-01-2023 11:00,297.25,173.75,0.97,7.55,14.05
06-01-2023 11:00,06-01-2023 12:00,365.0,235.75,1.07,7.2,14.62
06-01-2023 12:00,06-01-2023 13:00,362.0,248.0,0.9,10.35,11.43
06-01-2023 13:00,06-01-2023 14:00,279.75,199.5,0.8,15.55,8.85
06-01-2023 14:00,06-01-2023 15:00,260.75,180.5,0.88,19.12,11.2
06-01-2023 15:00,06-01-2023 16:00,295.25,176.5,0.8,17.32,11.27
06-01-2023 16:00,06-01-2023 17:00,280.5,160.25,0.8,17.5,11.55
06-01-2023 17:00,06-01-2023 18:00,271.75,170.75,0.97,11.7,15.43
06-01-2023 18:00,06-01-2023 19:00,368.0,208.25,1.12,7.03,19.07
06-01-2023 19:00,06-01-2023 20:00,413.0,236.75,1.38,5.98,21.65
06-01-2023 20:00,06-01-2023 21:00,547.75,332.75,1.52,5.3,24.88
06-01-2023 21:00,06-01-2023 22:00,742.0,515.5,1.6,3.95,22.48
06-01-2023 22:00,06-01-2023 23:00,595.0,333.75,1.55,2.83,26.83
06-01-2023 23:00,07-01-2023 00:00,870.5,426.75,1.3,5.22,35.98
07-01-2023 00:00,07-01-2023 01:00,953.25,388.75,1.23,5.2,32.8
07-01-2023 01:00,07-01-2023 02:00,767.25,304.0,1.1,8.3,27.62
07-01-2023 02:00,07-01-2023 03:00,530.25,231.25,,5.62,
07-01-2023 03:00,07-01-2023 04:00,338.25,168.0,1.0,4.62,19.85
07-01-2023 04:00,07-01-2023 05:00,255.0,147.0,1.0,4.63,18.37
07-01-2023 05:00,07-01-2023 06:00,215.0,132.0,0.97,3.37,16.3
07-01-2023 06:00,07-01-2023 07:00,196.0,117.0,0.82,3.6,11.05
07-01-2023 07:00,07-01-2023 08:00,166.0,100.0,0.88,6.25,10.2
07-01-2023 08:00,07-01-2023 09:00,231.0,146.0,1.0,6.73,10.68
07-01-2023 09:00,07-01-2023 10:00,242.0,177.0,0.9,8.57,10.75
07-01-2023 10:00,07-01-2023 11:00,210.0,138.0,0.92,7.73,12.55
07-01-2023 11:00,07-01-2023 12:00,240.0,162.0,0.97,7.25,11.3
07-01-2023 12:00,07-01-2023 13:00,276.0,206.0,0.88,8.07,9.22
07-01-2023 13:00,07-01-2023 14:00,213.0,155.0,0.8,12.07,8.22
07-01-2023 14:00,07-01-2023 15:00,174.0,133.0,0.8,14.83,8.38
07-01-2023 15:00,07-01-2023 16:00,178.0,121.0,0.7,18.95,8.5
07-01-2023 16:00,07-01-2023 17:00,195.0,133.0,0.75,18.6,9.8
07-01-2023 17:00,07-01-2023 18:00,195.0,136.0,1.02,11.48,19.4
07-01-2023 18:00,07-01-2023 19:00,289.0,178.0,1.6,6.6,25.75
07-01-2023 19:00,07-01-2023 20:00,486.0,327.0,2.2,6.57,23.9
07-01-2023 20:00,07-01-2023 21:00,591.0,432.0,2.37,5.9,19.23
07-01-2023 21:00,07-01-2023 22:00,550.0,367.0,2.0,5.38,17.32
07-01-2023 22:00,07-01-2023 23:00,469.0,309.0,1.95,3.1,13.52
07-01-2023 23:00,08-01-2023 00:00,444.0,294.0,1.57,4.68,13.12
08-01-2023 00:00,08-01-2023 01:00,321.0,211.0,1.3,5.33,10.9
08-01-2023 01:00,08-01-2023 02:00,277.0,183.0,1.17,8.2,10.3
08-01-2023 02:00,08-01-2023 03:00,240.0,171.0,,5.62,
08-01-2023 03:00,08-01-2023 04:00,140.0,110.0,1.0,4.95,10.9
08-01-2023 04:00,08-01-2023 05:00,139.0,108.0,0.9,4.85,10.9
08-01-2023 05:00,08-01-2023 06:00,113.0,89.0,0.93,4.83,11.05
08-01-2023 06:00,08-01-2023 07:00,145.0,97.0,0.9,2.1,10.52
08-01-2023 07:00,08-01-2023 08:00,139.0,96.0,0.9,4.73,9.32
08-01-2023 08:00,08-01-2023 09:00,129.0,88.0,0.95,5.57,8.7
08-01-2023 09:00,08-01-2023 10:00,150.0,97.0,1.02,7.2,9.57
08-01-2023 10:00,08-01-2023 11:00,178.0,117.0,1.18,8.38,11.05
08-01-2023 11:00,08-01-2023 12:00,246.0,156.0,1.2,6.85,13.05
08-01-2023 12:00,08-01-2023 13:00,262.0,158.0,1.15,7.05,16.1
08-01-2023 13:00,08-01-2023 14:00,282.0,175.0,1.2,8.65,12.7
08-01-2023 14:00,08-01-2023 15:00,283.0,205.0,1.17,14.23,12.18
08-01-2023 15:00,08-01-2023 16:00,299.0,228.0,1.08,22.6,10.6
08-01-2023 16:00,08-01-2023 17:00,277.0,196.0,1.15,22.4,12.95
08-01-2023 17:00,08-01-2023 18:00,318.0,226.0,1.45,12.95,21.93
08-01-2023 18:00,08-01-2023 19:00,423.0,290.0,2.68,7.72,28.32
08-01-2023 19:00,08-01-2023 20:00,956.0,597.0,4.05,6.85,24.43
08-01-2023 20:00,08-01-2023 21:00,,918.0,2.85,5.53,18.9
08-01-2023 21:00,08-01-2023 22:00,702.0,519.0,3.43,6.35,17.3
08-01-2023 22:00,08-01-2023 23:00,869.0,580.0,4.0,2.7,14.62
08-01-2023 23:00,09-01-2023 00:00,901.0,637.0,4.43,12.43,11.77
09-01-2023 00:00,09-01-2023 01:00,,,3.92,15.53,7.02
09-01-2023 01:00,09-01-2023 02:00,980.0,,2.48,10.4,12.07
09-01-2023 02:00,09-01-2023 03:00,320.0,255.0,,7.95,
09-01-2023 03:00,09-01-2023 04:00,448.0,313.0,1.9,5.47,15.7
09-01-2023 04:00,09-01-2023 05:00,290.0,205.0,1.8,4.9,15.72
09-01-2023 05:00,09-01-2023 06:00,257.5,185.0,1.7,4.95,14.9
09-01-2023 06:00,09-01-2023 07:00,244.0,166.0,1.67,1.55,14.82
09-01-2023 07:00,09-01-2023 08:00,250.0,163.0,1.7,3.55,14.48
09-01-2023 08:00,09-01-2023 09:00,262.0,162.0,1.73,4.97,13.47
09-01-2023 09:00,09-01-2023 10:00,335.5,179.0,1.77,5.2,14.85
09-01-2023 10:00,09-01-2023 11:00,397.0,196.0,1.82,8.8,15.3
09-01-2023 11:00,09-01-2023 12:00,449.75,217.0,1.95,5.95,21.47
09-01-2023 12:00,09-01-2023 13:00,528.5,276.0,2.12,6.15,33.75
09-01-2023 13:00,09-01-2023 14:00,515.0,312.0,1.7,7.25,24.9
09-01-2023 14:00,09-01-2023 15:00,428.0,294.0,1.67,10.95,21.77
09-01-2023 15:00,09-01-2023 16:00,490.25,324.0,1.6,13.62,22.17
09-01-2023 16:00,09-01-2023 17:00,496.5,326.0,1.58,10.25,21.5
09-01-2023 17:00,09-01-2023 18:00,452.75,298.0,1.73,7.35,24.8
09-01-2023 18:00,09-01-2023 19:00,510.25,329.0,2.25,7.65,28.25
09-01-2023 19:00,09-01-2023 20:00,559.75,374.0,2.23,5.47,22.23
09-01-2023 20:00,09-01-2023 21:00,521.0,335.0,2.2,5.55,20.7
09-01-2023 21:00,09-01-2023 22:00,545.75,381.0,2.2,6.9,17.85
09-01-2023 22:00,09-01-2023 23:00,497.5,329.0,2.23,4.23,14.65
09-01-2023 23:00,10-01-2023 00:00,489.25,320.0,2.05,4.28,16.2
10-01-2023 00:00,10-01-2023 01:00,504.25,355.0,2.02,5.22,22.0
10-01-2023 01:00,10-01-2023 02:00,438.25,309.0,1.77,5.1,13.15
10-01-2023 02:00,10-01-2023 03:00,298.5,201.0,,6.75,
10-01-2023 03:00,10-01-2023 04:00,205.0,133.0,1.4,5.65,12.53
10-01-2023 04:00,10-01-2023 05:00,183.0,123.0,1.37,5.2,12.3
10-01-2023 05:00,10-01-2023 06:00,160.5,108.0,1.23,6.92,9.8
10-01-2023 06:00,10-01-2023 07:00,175.75,100.0,1.2,6.12,9.47
10-01-2023 07:00,10-01-2023 08:00,240.0,118.0,1.12,7.05,
10-01-2023 08:00,10-01-2023 09:00,279.0,116.0,1.18,8.08,10.43
10-01-2023 09:00,10-01-2023 10:00,344.75,183.0,1.17,7.67,10.9
10-01-2023 10:00,10-01-2023 11:00,322.5,143.0,1.15,10.55,12.98
10-01-2023 11:00,10-01-2023 12:00,311.25,171.0,1.15,6.83,11.9
10-01-2023 12:00,10-01-2023 13:00,303.0,186.0,1.1,5.6,9.45
10-01-2023 13:00,10-01-2023 14:00,285.0,204.0,0.9,7.55,8.35
10-01-2023 14:00,10-01-2023 15:00,245.0,164.0,0.8,17.82,7.67
10-01-2023 15:00,10-01-2023 16:00,217.0,152.0,0.8,20.18,8.0
10-01-2023 16:00,10-01-2023 17:00,224.0,144.0,0.8,20.95,8.88
10-01-2023 17:00,10-01-2023 18:00,233.0,136.0,1.0,11.95,18.05
10-01-2023 18:00,10-01-2023 19:00,290.0,171.0,1.42,4.45,28.25
10-01-2023 19:00,10-01-2023 20:00,369.0,233.0,2.22,4.08,25.3
10-01-2023 20:00,10-01-2023 21:00,618.0,361.0,1.75,1.78,19.57
10-01-2023 21:00,10-01-2023 22:00,392.0,238.0,1.48,1.9,16.98
10-01-2023 22:00,10-01-2023 23:00,325.0,206.0,1.23,2.9,12.65
10-01-2023 23:00,11-01-2023 00:00,217.0,140.0,1.1,4.33,10.58
11-01-2023 00:00,11-01-2023 01:00,171.0,107.0,1.05,6.42,8.68
11-01-2023 01:00,11-01-2023 02:00,174.0,106.0,0.92,8.4,7.7
11-01-2023 02:00,11-01-2023 03:00,151.0,77.0,,6.35,
11-01-2023 03:00,11-01-2023 04:00,118.0,62.0,0.8,6.55,7.45
11-01-2023 04:00,11-01-2023 05:00,128.0,64.0,0.8,6.5,6.93
11-01-2023 05:00,11-01-2023 06:00,116.0,58.0,0.8,6.85,7.0
11-01-2023 06:00,11-01-2023 07:00,110.0,59.0,0.8,6.38,6.55
11-01-2023 07:00,11-01-2023 08:00,101.0,59.0,0.9,5.07,6.8
11-01-2023 08:00,11-01-2023 09:00,106.0,68.0,0.93,6.75,7.3
11-01-2023 09:00,11-01-2023 10:00,113.0,83.0,0.92,6.67,6.95
11-01-2023 10:00,11-01-2023 11:00,97.0,59.0,1.0,7.12,9.75
11-01-2023 11:00,11-01-2023 12:00,158.0,99.0,1.1,5.65,14.3
11-01-2023 12:00,11-01-2023 13:00,293.0,183.0,1.2,12.42,16.3
11-01-2023 13:00,11-01-2023 14:00,316.0,200.0,1.45,22.7,23.4
11-01-2023 14:00,11-01-2023 15:00,456.0,254.0,1.55,31.8,26.5
11-01-2023 15:00,11-01-2023 16:00,548.0,296.0,1.52,35.27,26.77
11-01-2023 16:00,11-01-2023 17:00,608.0,320.0,1.42,21.15,25.35
11-01-2023 17:00,11-01-2023 18:00,583.0,280.0,1.5,6.0,36.75
11-01-2023 18:00,11-01-2023 19:00,665.0,337.0,1.65,3.5,36.73
11-01-2023 19:00,11-01-2023 20:00,671.0,354.0,1.65,2.95,26.57
11-01-2023 20:00,11-01-2023 21:00,492.0,284.0,1.67,2.32,20.18
11-01-2023 21:00,11-01-2023 22:00,415.0,268.0,1.6,1.5,16.65
11-01-2023 22:00,11-01-2023 23:00,345.0,221.0,1.52,2.28,17.0
11-01-2023 23:00,12-01-2023 00:00,373.0,226.0,1.43,1.3,13.05
12-01-2023 00:00,12-01-2023 01:00,304.0,177.0,1.3,1.9,11.62
12-01-2023 01:00,12-01-2023 02:00,421.0,305.0,1.35,3.1,12.85
12-01-2023 02:00,12-01-2023 03:00,361.0,226.0,,2.92,
12-01-2023 03:00,12-01-2023 04:00,438.0,260.0,1.35,2.42,12.6
12-01-2023 04:00,12-01-2023 05:00,342.0,184.0,1.3,2.4,11.98
12-01-2023 05:00,12-01-2023 06:00,328.0,174.0,1.3,2.25,11.75
12-01-2023 06:00,12-01-2023 07:00,328.0,174.0,1.3,2.0,10.62
12-01-2023 07:00,12-01-2023 08:00,316.0,168.0,1.45,1.92,10.75
12-01-2023 08:00,12-01-2023 09:00,381.0,205.0,1.52,2.05,10.65
12-01-2023 09:00,12-01-2023 10:00,421.0,208.0,1.68,12.88,12.78
12-01-2023 10:00,12-01-2023 11:00,475.0,261.0,1.8,14.6,18.85
12-01-2023 11:00,12-01-2023 12:00,517.0,333.0,1.75,16.68,25.38
12-01-2023 12:00,12-01-2023 13:00,,,1.4,32.9,21.85
12-01-2023 13:00,12-01-2023 14:00,517.0,333.0,1.3,42.83,18.93
12-01-2023 14:00,12-01-2023 15:00,,,1.15,46.2,15.23
12-01-2023 15:00,12-01-2023 16:00,279.0,173.0,1.37,51.15,15.68
12-01-2023 16:00,12-01-2023 17:00,471.0,241.0,1.35,33.3,14.8
12-01-2023 17:00,12-01-2023 18:00,404.0,215.0,1.42,16.12,17.65
12-01-2023 18:00,12-01-2023 19:00,399.0,226.0,1.65,8.72,19.85
12-01-2023 19:00,12-01-2023 20:00,379.0,237.0,1.88,3.77,23.8
12-01-2023 20:00,12-01-2023 21:00,421.0,254.0,2.25,3.7,26.75
12-01-2023 21:00,12-01-2023 22:00,482.0,295.0,2.5,4.57,28.55
12-01-2023 22:00,12-01-2023 23:00,438.0,284.0,2.5,3.12,24.27
12-01-2023 23:00,13-01-2023 00:00,392.0,263.0,2.43,2.35,19.45
13-01-2023 00:00,13-01-2023 01:00,386.0,238.0,2.38,3.6,20.7
13-01-2023 01:00,13-01-2023 02:00,553.0,354.0,2.23,6.1,18.35
13-01-2023 02:00,13-01-2023 03:00,430.0,245.0,,5.15,
13-01-2023 03:00,13-01-2023 04:00,384.0,219.0,1.5,2.35,15.4
13-01-2023 04:00,13-01-2023 05:00,328.0,193.0,1.4,1.52,13.3
13-01-2023 05:00,13-01-2023 06:00,301.0,188.0,1.45,5.0,14.3
13-01-2023 06:00,13-01-2023 07:00,339.0,199.0,1.5,11.03,16.2
13-01-2023 07:00,13-01-2023 08:00,355.0,202.0,1.65,61.65,17.23
13-01-2023 08:00,13-01-2023 09:00,343.0,212.0,1.82,83.53,19.5
13-01-2023 09:00,13-01-2023 10:00,384.0,241.0,1.9,21.95,21.45
13-01-2023 10:00,13-01-2023 11:00,475.0,318.0,1.85,10.9,22.6
13-01-2023 11:00,13-01-2023 12:00,465.0,315.0,1.7,21.18,23.0
13-01-2023 12:00,13-01-2023 13:00,423.0,260.0,1.57,33.15,20.23
13-01-2023 13:00,13-01-2023 14:00,379.0,232.0,1.52,41.38,18.8
13-01-2023 14:00,13-01-2023 15:00,372.0,224.0,1.4,46.9,17.9
13-01-2023 15:00,13-01-2023 16:00,354.0,212.0,1.42,46.58,18.6
13-01-2023 16:00,13-01-2023 17:00,387.0,221.0,1.5,35.3,22.52
13-01-2023 17:00,13-01-2023 18:00,437.0,232.0,1.58,12.43,18.57
13-01-2023 18:00,13-01-2023 19:00,392.0,250.0,1.58,4.38,12.85
13-01-2023 19:00,13-01-2023 20:00,360.0,235.0,1.6,4.88,14.38
13-01-2023 20:00,13-01-2023 21:00,325.0,221.0,1.5,6.95,11.38
13-01-2023 21:00,13-01-2023 22:00,276.0,196.0,1.5,8.38,10.9
13-01-2023 22:00,13-01-2023 23:00,271.0,197.0,1.43,7.53,11.03
13-01-2023 23:00,14-01-2023 00:00,292.0,202.0,1.23,5.08,12.57
14-01-2023 00:00,14-01-2023 01:00,333.0,227.0,1.23,8.15,8.35
14-01-2023 01:00,14-01-2023 02:00,268.0,188.0,1.12,10.2,7.05
14-01-2023 02:00,14-01-2023 03:00,266.0,180.0,,8.47,
14-01-2023 03:00,14-01-2023 04:00,289.0,190.0,1.0,9.3,7.9
14-01-2023 04:00,14-01-2023 05:00,300.0,189.0,1.0,11.47,7.53
14-01-2023 05:00,14-01-2023 06:00,333.0,199.0,1.0,17.73,6.6
14-01-2023 06:00,14-01-2023 07:00,300.0,195.0,1.0,17.6,6.42
14-01-2023 07:00,14-01-2023 08:00,268.0,172.0,0.97,19.22,7.45
14-01-2023 08:00,14-01-2023 09:00,266.0,172.0,1.02,15.9,7.8
14-01-2023 09:00,14-01-2023 10:00,310.0,233.0,0.92,16.43,6.67
14-01-2023 10:00,14-01-2023 11:00,260.0,163.0,0.82,19.33,5.73
14-01-2023 11:00,14-01-2023 12:00,234.0,144.0,0.78,23.35,5.55
14-01-2023 12:00,14-01-2023 13:00,233.0,140.0,0.7,27.65,5.85
14-01-2023 13:00,14-01-2023 14:00,212.0,119.0,0.6,33.15,5.85
14-01-2023 14:00,14-01-2023 15:00,218.0,106.0,0.6,37.2,5.83
14-01-2023 15:00,14-01-2023 16:00,220.0,105.0,0.53,38.48,5.7
14-01-2023 16:00,14-01-2023 17:00,205.0,91.0,0.58,36.12,6.12
14-01-2023 17:00,14-01-2023 18:00,183.0,94.0,0.65,28.38,8.78
14-01-2023 18:00,14-01-2023 19:00,222.0,113.0,0.97,14.27,14.92
14-01-2023 19:00,14-01-2023 20:00,285.0,179.0,1.08,6.88,19.1
14-01-2023 20:00,14-01-2023 21:00,419.0,189.0,1.02,5.17,19.55
14-01-2023 21:00,14-01-2023 22:00,244.0,133.0,1.07,3.75,20.52
